### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,8832,1058,-50.3982,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8446,5370,1
1,3904,6764,1
2,8313,4154,1
3,2184,7478,1
4,3128,6418,1
5,2690,7085,1
6,3487,7624,1
7,7051,5661,1
8,340,5432,1
9,8149,1227,1
10,4192,8176,1
11,1765,3495,1
12,3414,7125,1
13,8176,9792,1
14,8125,6340,1
15,1669,1615,1
16,5784,9886,1
17,1808,1078,1
18,4202,4585,1
19,8735,285,1
20,2896,5323,1
21,6046,812,1
22,9603,9392,1
23,566,1907,1
24,4046,4457,1
25,2721,5798,1
26,3254,5060,1
27,7073,8722,1
28,6029,6493,1
29,4408,4748,1
30,4834,3712,1
31,5282,2441,1
32,1956,8911,1
33,9304,2995,1
34,8923,2153,1
35,8769,871,1
36,3615,6584,1
37,2390,8478,1
38,5887,5812,1
39,1377,700,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
