### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9251,9186,-26.8805,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1497,9862,1
1,6362,7351,1
2,2802,519,1
3,5783,4204,1
4,544,4388,1
5,4464,5632,1
6,6904,3584,1
7,384,3368,1
8,9964,6903,1
9,4418,9599,1
10,5250,6128,1
11,1520,5494,1
12,4083,4047,1
13,8587,3609,1
14,8293,7710,1
15,9973,3102,1
16,9898,9881,1
17,7622,456,1
18,6258,3011,1
19,5735,9268,1
20,9895,5788,1
21,9753,753,1
22,1812,9505,1
23,4661,5053,1
24,3282,6337,1
25,7051,7219,1
26,8611,3134,1
27,6123,7451,1
28,3532,1948,1
29,1662,1124,1
30,3901,8912,1
31,2245,137,1
32,6633,5287,1
33,9593,6550,1
34,2908,8151,1
35,169,504,1
36,7442,6966,1
37,9735,7909,1
38,2762,8622,1
39,2227,6722,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
