### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1699,9121,113.815,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1478,5303,1
1,5024,3742,1
2,3551,8758,1
3,8530,9908,1
4,309,1558,1
5,5140,5454,1
6,7854,5691,1
7,2010,9157,1
8,686,5246,1
9,9580,4251,1
10,9559,8353,1
11,9767,685,1
12,1297,580,1
13,1283,4729,1
14,5042,3121,1
15,8903,4347,1
16,4989,3363,1
17,204,1971,1
18,5275,8499,1
19,5320,7525,1
20,9129,8090,1
21,2443,6680,1
22,1055,686,1
23,1487,3668,1
24,869,3018,1
25,5058,188,1
26,8051,6192,1
27,1512,9029,1
28,3989,3177,1
29,9134,1898,1
30,8025,4856,1
31,4361,8188,1
32,1964,5758,1
33,9233,1431,1
34,4423,184,1
35,5422,4580,1
36,7771,7075,1
37,1101,7518,1
38,1054,7017,1
39,8873,9966,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
