### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1524,7889,147.148,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7049,6418,1
1,6886,8186,1
2,7509,2386,1
3,6732,3549,1
4,4532,3802,1
5,4158,3489,1
6,2328,9314,1
7,3233,9526,1
8,2020,9031,1
9,6008,3483,1
10,8257,634,1
11,3578,2003,1
12,2213,9210,1
13,9720,1447,1
14,3230,5519,1
15,8109,5156,1
16,3591,3059,1
17,6603,4849,1
18,9245,1787,1
19,2731,5031,1
20,8529,5318,1
21,5290,3308,1
22,8854,806,1
23,8338,2339,1
24,497,3485,1
25,712,7491,1
26,175,5902,1
27,2064,4031,1
28,5836,7812,1
29,874,3436,1
30,7072,2387,1
31,4522,4077,1
32,8499,4081,1
33,822,7984,1
34,2220,4767,1
35,687,5896,1
36,6838,2561,1
37,213,6559,1
38,9290,2329,1
39,3376,330,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
