### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6839,665,43.9497,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5426,423,1
1,4171,9448,1
2,5472,5419,1
3,8948,893,1
4,940,2662,1
5,8292,864,1
6,1038,3075,1
7,4135,4739,1
8,584,618,1
9,1215,1028,1
10,6832,8208,1
11,2161,3843,1
12,3935,8527,1
13,5633,6797,1
14,3492,6336,1
15,4935,9540,1
16,3348,1140,1
17,6634,6748,1
18,3618,579,1
19,5099,7542,1
20,8878,5813,1
21,2870,5926,1
22,730,247,1
23,9965,5483,1
24,2604,3045,1
25,3286,9963,1
26,7827,2357,1
27,1298,2063,1
28,3954,1475,1
29,2190,1546,1
30,8801,1119,1
31,7682,4449,1
32,3907,6542,1
33,1701,3846,1
34,5950,1210,1
35,8646,4825,1
36,1978,4923,1
37,3001,9357,1
38,4698,8953,1
39,9794,938,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
