### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6650,6541,-129.986,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2425,2327,1
1,5859,7036,1
2,362,5077,1
3,2286,6167,1
4,3204,4350,1
5,4090,6025,1
6,6461,9658,1
7,9728,3374,1
8,2588,3458,1
9,8513,8821,1
10,3772,3454,1
11,2331,1712,1
12,92,6796,1
13,3669,4473,1
14,1985,8311,1
15,3966,3958,1
16,6132,7498,1
17,8667,2139,1
18,6647,3967,1
19,7126,2449,1
20,2012,507,1
21,632,4047,1
22,5228,6701,1
23,9003,1526,1
24,6614,8924,1
25,6931,1050,1
26,4815,2629,1
27,1626,2463,1
28,584,3476,1
29,1418,2454,1
30,4149,3086,1
31,9054,7785,1
32,6258,6083,1
33,9506,6193,1
34,4649,6243,1
35,644,5847,1
36,6114,5623,1
37,6198,3747,1
38,4879,5276,1
39,6333,5414,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
