### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7418,6738,109.871,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6299,1266,1
1,574,310,1
2,241,7230,1
3,8356,5814,1
4,7703,3885,1
5,6621,7514,1
6,1623,1551,1
7,3574,1479,1
8,6596,4396,1
9,9013,114,1
10,1576,8356,1
11,884,8125,1
12,4357,7262,1
13,1897,214,1
14,5380,1717,1
15,7121,5799,1
16,4021,4517,1
17,2103,1853,1
18,5308,632,1
19,2180,5498,1
20,5563,2269,1
21,9737,914,1
22,1640,308,1
23,78,9291,1
24,6972,7405,1
25,7304,3446,1
26,8295,5970,1
27,5981,6606,1
28,3547,3633,1
29,4669,3401,1
30,6638,9576,1
31,3514,373,1
32,3782,5668,1
33,9570,1300,1
34,7378,1009,1
35,6867,9779,1
36,4254,535,1
37,2506,4587,1
38,3068,4055,1
39,7962,4774,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
