### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3095,8650,-69.4011,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,202,6672,1
1,3396,3244,1
2,7798,8304,1
3,869,7082,1
4,6383,6060,1
5,3586,494,1
6,9601,5985,1
7,7115,2285,1
8,4227,9448,1
9,1473,5425,1
10,5990,1446,1
11,1193,3807,1
12,3271,2568,1
13,7758,1808,1
14,2241,183,1
15,8263,3395,1
16,5005,6804,1
17,6506,5417,1
18,2899,8134,1
19,42,456,1
20,9628,8382,1
21,4899,2683,1
22,9940,6056,1
23,9678,9713,1
24,1350,9624,1
25,7707,2903,1
26,6265,8956,1
27,2068,8028,1
28,568,5218,1
29,4498,5858,1
30,7879,7921,1
31,9193,9121,1
32,479,6478,1
33,8804,3303,1
34,8322,9188,1
35,422,4584,1
36,9969,400,1
37,8189,4519,1
38,5334,6216,1
39,5459,1896,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
