### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1272,2032,-91.7256,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,217,9363,1
1,7492,5720,1
2,124,3250,1
3,2986,2625,1
4,2309,2393,1
5,6690,1302,1
6,8502,8130,1
7,1314,7431,1
8,1395,7773,1
9,7079,5857,1
10,5081,5309,1
11,8849,107,1
12,661,6255,1
13,1845,95,1
14,9736,4108,1
15,6847,9202,1
16,3205,7264,1
17,5727,5309,1
18,2477,5272,1
19,4872,1620,1
20,2219,6375,1
21,2961,2890,1
22,5834,2641,1
23,9522,3796,1
24,1265,7604,1
25,3757,173,1
26,4278,7547,1
27,2597,2040,1
28,4879,8533,1
29,505,9573,1
30,530,5500,1
31,1356,5380,1
32,2637,4902,1
33,7828,9917,1
34,2092,892,1
35,1538,5106,1
36,1760,1555,1
37,1981,9943,1
38,288,7151,1
39,6745,8101,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
