### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2974,3030,-38.8789,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8535,4310,1
1,8569,4730,1
2,6805,7661,1
3,7709,1202,1
4,5053,384,1
5,6273,1835,1
6,636,2823,1
7,1180,2733,1
8,232,9484,1
9,5457,1320,1
10,4014,3284,1
11,2075,3670,1
12,482,5819,1
13,9707,1319,1
14,1975,5859,1
15,349,3778,1
16,400,9124,1
17,3847,6957,1
18,8849,5219,1
19,6120,3379,1
20,5353,2334,1
21,3006,9501,1
22,955,9412,1
23,5483,8960,1
24,6998,4833,1
25,5564,1412,1
26,9045,7584,1
27,1678,6365,1
28,1178,9777,1
29,1793,5670,1
30,8789,5005,1
31,3628,2744,1
32,2434,6932,1
33,6123,7133,1
34,4752,9352,1
35,5804,2251,1
36,5514,6383,1
37,1440,6004,1
38,1305,9450,1
39,556,2091,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
