### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,4651,1957,-63.3327,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8837,5240,1
1,5840,6203,1
2,3736,6874,1
3,1309,7006,1
4,1331,9975,1
5,4677,2904,1
6,3787,7463,1
7,7300,7177,1
8,7637,6623,1
9,601,745,1
10,299,5924,1
11,2338,2379,1
12,6165,8745,1
13,5510,692,1
14,459,4838,1
15,3311,7674,1
16,4048,7832,1
17,4767,7588,1
18,188,8981,1
19,7153,3663,1
20,7824,5493,1
21,7377,1949,1
22,5384,8507,1
23,5684,9519,1
24,4861,5448,1
25,407,7989,1
26,3014,5386,1
27,6065,4247,1
28,7140,3202,1
29,5981,394,1
30,488,5244,1
31,2227,7261,1
32,4937,4245,1
33,3623,1215,1
34,1909,2575,1
35,3546,6961,1
36,3586,6637,1
37,7998,7329,1
38,9820,9629,1
39,9205,3034,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
