### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1714,7848,-49.6363,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9675,394,1
1,6412,8099,1
2,1223,6255,1
3,5461,2664,1
4,7456,5855,1
5,7268,4655,1
6,4571,6317,1
7,8124,8694,1
8,4149,3792,1
9,8357,3115,1
10,3628,707,1
11,5023,617,1
12,9516,2619,1
13,3500,2288,1
14,4433,331,1
15,7209,2304,1
16,7202,4105,1
17,8222,6623,1
18,8458,840,1
19,3484,1418,1
20,1343,9647,1
21,656,8644,1
22,1957,4227,1
23,3054,4855,1
24,8046,299,1
25,6236,2233,1
26,4635,5871,1
27,5822,4384,1
28,7841,9625,1
29,672,3401,1
30,486,7945,1
31,7035,7356,1
32,2005,8729,1
33,121,9451,1
34,5698,3031,1
35,3647,4584,1
36,8830,5691,1
37,1649,1852,1
38,5426,782,1
39,3669,2061,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
