### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6653,808,-118.358,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5767,4189,1
1,3264,8794,1
2,7967,877,1
3,1270,1737,1
4,2504,103,1
5,7003,1894,1
6,484,5753,1
7,3040,5255,1
8,5244,3412,1
9,6687,7540,1
10,6634,2884,1
11,3901,6521,1
12,9132,8668,1
13,4440,3971,1
14,9186,4404,1
15,503,7995,1
16,7712,1471,1
17,8926,2306,1
18,8760,4480,1
19,8031,5490,1
20,9337,7252,1
21,913,516,1
22,222,1185,1
23,7105,9902,1
24,8884,9156,1
25,6171,5975,1
26,9718,3403,1
27,5805,9945,1
28,9887,7295,1
29,448,7411,1
30,6292,6331,1
31,5638,5969,1
32,8032,3143,1
33,8566,7614,1
34,9052,3377,1
35,8746,1610,1
36,4656,9664,1
37,2581,5577,1
38,7421,7514,1
39,269,6615,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
