### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,8534,7762,86.1783,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6594,9948,1
1,4152,5426,1
2,142,3787,1
3,6994,1569,1
4,1317,9762,1
5,3969,1879,1
6,2573,3962,1
7,3571,1295,1
8,8097,1306,1
9,2427,7373,1
10,2339,3123,1
11,2090,9537,1
12,2872,4463,1
13,1843,7939,1
14,4919,519,1
15,3358,57,1
16,2440,5198,1
17,4331,1759,1
18,7257,8282,1
19,1894,4510,1
20,2160,8303,1
21,8919,1044,1
22,6423,8537,1
23,8205,5296,1
24,3700,997,1
25,7502,4306,1
26,1074,6098,1
27,9616,1202,1
28,8894,9477,1
29,1638,1318,1
30,4145,8204,1
31,2376,3678,1
32,9369,840,1
33,2812,3591,1
34,4706,6463,1
35,1082,5849,1
36,3835,2242,1
37,5830,5071,1
38,7257,3837,1
39,7067,1701,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
