### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,8324,1890,-65.1522,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1460,9825,1
1,7148,6522,1
2,7903,2141,1
3,3779,1015,1
4,4160,1157,1
5,7891,4014,1
6,1963,201,1
7,7461,5484,1
8,6755,3120,1
9,5206,2102,1
10,8626,6250,1
11,8410,7526,1
12,5405,4111,1
13,6668,6453,1
14,5507,8469,1
15,9128,1175,1
16,9495,4689,1
17,4446,1578,1
18,6613,2212,1
19,8696,3466,1
20,1395,1075,1
21,7742,4111,1
22,4879,5720,1
23,3920,6447,1
24,9371,7794,1
25,2105,4711,1
26,3208,6382,1
27,8916,6290,1
28,69,9368,1
29,1272,6277,1
30,4993,3745,1
31,1081,5522,1
32,6230,1552,1
33,1137,2749,1
34,6588,8481,1
35,1009,5349,1
36,2441,7265,1
37,7392,7007,1
38,5028,7372,1
39,5457,8046,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
