### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,339,210,-157.356,0,255,0,0,100,1,1
1,176,339,108.507,0,255,0,0,100,1,1
2,610,373,176.843,0,255,0,0,100,1,1
3,713,148,-66.766,0,255,0,0,100,1,1
4,742,820,27.0297,0,255,0,0,100,1,1
5,785,650,28.8981,0,255,0,0,100,1,1
6,575,391,-130.628,0,255,0,0,100,1,1
7,316,137,-70.0482,0,255,0,0,100,1,1
8,618,459,-177.721,0,255,0,0,100,1,1
9,813,778,156.167,0,255,0,0,100,1,1
10,417,828,93.6868,0,255,0,0,100,1,1
11,619,71,-107.578,0,255,0,0,100,1,1
12,485,598,-86.115,0,255,0,0,100,1,1
13,779,631,-60.1145,0,255,0,0,100,1,1
14,148,785,-102.563,0,255,0,0,100,1,1
15,272,527,8.35344,0,255,0,0,100,1,1
16,52,386,-41.3027,0,255,0,0,100,1,1
17,513,947,-147.579,0,255,0,0,100,1,1
18,375,493,153.113,0,255,0,0,100,1,1
19,599,471,-46.2972,0,255,0,0,100,1,1
20,892,285,-151.335,0,255,0,0,100,1,1
21,728,619,-58.7678,0,255,0,0,100,1,1
22,540,159,51.3357,0,255,0,0,100,1,1
23,439,897,-116.659,0,255,0,0,100,1,1
24,311,675,-68.4199,0,255,0,0,100,1,1
25,275,890,-76.4617,0,255,0,0,100,1,1
26,410,375,-142.266,0,255,0,0,100,1,1
27,623,438,51.2571,0,255,0,0,100,1,1
28,471,785,76.9864,0,255,0,0,100,1,1
29,899,522,-103.889,0,255,0,0,100,1,1
30,906,612,50.6576,0,255,0,0,100,1,1
31,123,251,-85.8862,0,255,0,0,100,1,1
32,263,912,84.1797,0,255,0,0,100,1,1
33,160,309,-114.09,0,255,0,0,100,1,1
34,124,699,125.359,0,255,0,0,100,1,1
35,884,364,129.132,0,255,0,0,100,1,1
36,715,347,-8.1912,0,255,0,0,100,1,1
37,207,378,-95.8658,0,255,0,0,100,1,1
38,654,491,61.2209,0,255,0,0,100,1,1
39,514,910,-124.335,0,255,0,0,100,1,1
40,853,796,46.7985,0,255,0,0,100,1,1
41,237,129,126.162,0,255,0,0,100,1,1
42,386,506,-169.564,0,255,0,0,100,1,1
43,685,644,91.469,0,255,0,0,100,1,1
44,567,722,51.6817,0,255,0,0,100,1,1
