### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9504,3229,172.246,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7624,3942,1
1,8812,7673,1
2,6048,2938,1
3,882,4824,1
4,2645,2088,1
5,9236,340,1
6,2872,4306,1
7,8032,3512,1
8,7304,1657,1
9,2861,8567,1
10,5010,8252,1
11,4949,443,1
12,7143,4168,1
13,7076,5267,1
14,6556,9340,1
15,8926,3689,1
16,2293,9489,1
17,2475,8325,1
18,7783,7009,1
19,6270,6144,1
20,472,9696,1
21,6689,8842,1
22,2636,1884,1
23,1421,5594,1
24,3579,8078,1
25,7999,7453,1
26,6310,7019,1
27,7345,1813,1
28,5730,7578,1
29,9602,4301,1
30,8914,5063,1
31,2374,6518,1
32,6332,4828,1
33,5422,3146,1
34,6831,9063,1
35,1939,9246,1
36,2178,6481,1
37,9471,6603,1
38,369,4214,1
39,484,2741,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
