### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,846,658,6.37394,0,255,0,0,100,1,1
1,534,696,-79.1051,0,255,0,0,100,1,1
2,261,808,141.446,0,255,0,0,100,1,1
3,441,963,-135.513,0,255,0,0,100,1,1
4,813,712,41.9145,0,255,0,0,100,1,1
5,628,872,-118.374,0,255,0,0,100,1,1
6,509,591,156.483,0,255,0,0,100,1,1
7,187,383,-127.215,0,255,0,0,100,1,1
8,57,569,-16.1379,0,255,0,0,100,1,1
9,219,681,-146.954,0,255,0,0,100,1,1
10,144,712,34.5121,0,255,0,0,100,1,1
11,257,95,40.8915,0,255,0,0,100,1,1
12,193,424,-68.2027,0,255,0,0,100,1,1
13,320,134,157.503,0,255,0,0,100,1,1
14,237,300,-36.3707,0,255,0,0,100,1,1
15,565,602,-167.791,0,255,0,0,100,1,1
16,813,390,163.515,0,255,0,0,100,1,1
17,272,861,130.114,0,255,0,0,100,1,1
18,463,871,167,0,255,0,0,100,1,1
19,471,426,178.739,0,255,0,0,100,1,1
20,201,151,29.585,0,255,0,0,100,1,1
21,945,596,25.4716,0,255,0,0,100,1,1
22,484,458,-41.7721,0,255,0,0,100,1,1
23,716,358,-78.0914,0,255,0,0,100,1,1
24,874,260,78.8325,0,255,0,0,100,1,1
25,670,752,-39.0854,0,255,0,0,100,1,1
26,87,635,-39.7448,0,255,0,0,100,1,1
27,164,461,-172.426,0,255,0,0,100,1,1
28,680,607,-105.908,0,255,0,0,100,1,1
29,788,637,-8.08477,0,255,0,0,100,1,1
30,812,247,8.93178,0,255,0,0,100,1,1
31,667,800,-17.4824,0,255,0,0,100,1,1
32,814,553,-0.0155872,0,255,0,0,100,1,1
33,848,740,39.0633,0,255,0,0,100,1,1
34,893,495,10.1569,0,255,0,0,100,1,1
35,370,343,-30.4239,0,255,0,0,100,1,1
36,649,209,24.9202,0,255,0,0,100,1,1
37,798,145,94.2406,0,255,0,0,100,1,1
38,173,496,167.018,0,255,0,0,100,1,1
39,521,147,139.755,0,255,0,0,100,1,1
40,869,319,141.64,0,255,0,0,100,1,1
41,585,857,150.737,0,255,0,0,100,1,1
42,479,481,80.8762,0,255,0,0,100,1,1
43,606,852,-179.638,0,255,0,0,100,1,1
44,917,272,-14.4827,0,255,0,0,100,1,1
45,694,786,-94.8222,0,255,0,0,100,1,1
46,356,163,-72.1084,0,255,0,0,100,1,1
47,500,721,-152.12,0,255,0,0,100,1,1
48,120,437,110.006,0,255,0,0,100,1,1
49,340,898,-42.728,0,255,0,0,100,1,1
50,143,621,-76.3846,0,255,0,0,100,1,1
51,880,328,-94.5231,0,255,0,0,100,1,1
52,848,458,-179.092,0,255,0,0,100,1,1
53,583,568,175.074,0,255,0,0,100,1,1
54,572,147,-90.5684,0,255,0,0,100,1,1
55,571,368,-36.1437,0,255,0,0,100,1,1
56,153,266,128.82,0,255,0,0,100,1,1
57,680,588,163.779,0,255,0,0,100,1,1
58,655,248,-174.359,0,255,0,0,100,1,1
59,813,590,-137.113,0,255,0,0,100,1,1
60,94,402,60.9232,0,255,0,0,100,1,1
61,127,580,21.1501,0,255,0,0,100,1,1
62,805,669,-40.5663,0,255,0,0,100,1,1
63,910,383,60.5801,0,255,0,0,100,1,1
64,162,497,-86.8425,0,255,0,0,100,1,1
