### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6670,528,151.641,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7712,3791,1
1,6632,5888,1
2,7376,9945,1
3,8406,4096,1
4,8233,2113,1
5,6190,7577,1
6,5453,7254,1
7,680,7149,1
8,2181,4340,1
9,6076,7434,1
10,2367,7214,1
11,6873,6510,1
12,6622,8171,1
13,5330,1185,1
14,4424,5580,1
15,7896,4987,1
16,6812,5090,1
17,1866,4643,1
18,4734,166,1
19,7542,2933,1
20,7616,1372,1
21,2061,8569,1
22,1457,8804,1
23,5615,917,1
24,4078,4377,1
25,4106,6810,1
26,7627,7090,1
27,9655,1468,1
28,4318,4658,1
29,4988,5782,1
30,7641,514,1
31,4150,7925,1
32,8210,6216,1
33,1973,2076,1
34,4109,3422,1
35,7913,8076,1
36,5823,1694,1
37,5425,6768,1
38,8427,651,1
39,2583,8102,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
