### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1867,3023,-18.671,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5460,3944,1
1,8551,7086,1
2,335,5384,1
3,6005,7095,1
4,3586,8598,1
5,7209,1432,1
6,4602,7209,1
7,6905,4855,1
8,8336,6118,1
9,2125,9122,1
10,2044,9432,1
11,2828,5485,1
12,9038,9543,1
13,4612,5299,1
14,1887,4099,1
15,8476,3839,1
16,6056,6907,1
17,1611,4928,1
18,7214,4381,1
19,1960,1100,1
20,1062,6309,1
21,5970,9114,1
22,9317,6889,1
23,9903,2673,1
24,4931,9577,1
25,9523,3040,1
26,6267,3715,1
27,68,7743,1
28,8562,4084,1
29,3117,2636,1
30,7815,4410,1
31,9542,2386,1
32,4426,6252,1
33,6726,7452,1
34,6206,3269,1
35,6397,4789,1
36,9963,3865,1
37,1762,1556,1
38,957,5325,1
39,2012,3767,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
