### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5383,5251,146.502,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4038,1134,1
1,870,7754,1
2,2996,4941,1
3,8068,2544,1
4,4766,2012,1
5,2524,5884,1
6,7769,7143,1
7,3903,2508,1
8,2258,9946,1
9,7195,3926,1
10,6695,159,1
11,6325,4417,1
12,8540,1183,1
13,9664,1405,1
14,2028,3064,1
15,5300,7735,1
16,7540,7484,1
17,9513,4895,1
18,9038,9410,1
19,5249,7059,1
20,5672,6422,1
21,1914,368,1
22,9746,1819,1
23,3537,7733,1
24,8492,7300,1
25,4298,9475,1
26,9025,3326,1
27,6389,6098,1
28,1500,9533,1
29,8777,754,1
30,4886,2376,1
31,7692,7353,1
32,703,1494,1
33,7642,137,1
34,1201,7647,1
35,7998,4949,1
36,2859,112,1
37,4185,1844,1
38,8694,4450,1
39,9019,6822,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
