### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,8028,1287,-40.3918,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2617,1339,1
1,5119,5606,1
2,7543,9979,1
3,2178,2121,1
4,4484,6151,1
5,8714,8302,1
6,8441,1959,1
7,1952,2306,1
8,9727,2217,1
9,5853,7177,1
10,2438,1967,1
11,7919,9119,1
12,5739,8838,1
13,5441,9417,1
14,4644,2028,1
15,9063,4848,1
16,2325,453,1
17,4138,8855,1
18,9812,8564,1
19,8389,1384,1
20,7792,4060,1
21,5576,5202,1
22,6775,2379,1
23,9055,5240,1
24,547,607,1
25,3795,6799,1
26,9853,5233,1
27,5191,2828,1
28,1177,4027,1
29,9249,2562,1
30,6016,7149,1
31,5471,4599,1
32,6763,7190,1
33,9898,483,1
34,9182,7651,1
35,3478,2877,1
36,9885,8970,1
37,94,5003,1
38,2581,1737,1
39,9557,8877,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
