### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9184,4358,-97.4923,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6586,82,1
1,3994,2213,1
2,4794,5366,1
3,7059,7671,1
4,107,6138,1
5,9369,1059,1
6,7756,4778,1
7,9088,4931,1
8,2549,9935,1
9,1027,8265,1
10,7649,2383,1
11,3916,1895,1
12,6336,3656,1
13,8824,7905,1
14,6574,9474,1
15,531,2369,1
16,9828,3279,1
17,4029,7626,1
18,8282,2252,1
19,2759,7328,1
20,4882,1956,1
21,3589,6914,1
22,1573,1344,1
23,1366,6375,1
24,4288,7036,1
25,2493,5934,1
26,84,2294,1
27,6017,158,1
28,7727,5006,1
29,428,2967,1
30,7259,5626,1
31,9845,5199,1
32,5015,4041,1
33,4527,8301,1
34,6901,3451,1
35,2846,7592,1
36,508,9639,1
37,3249,3926,1
38,9508,3254,1
39,2369,4200,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
