### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
123,225,355,-120.887,0,255,0,0,100,1,1
124,118,637,179.099,0,255,0,0,100,1,1
125,199,859,164.653,0,255,0,0,100,1,1
126,760,471,163.64,0,255,0,0,100,1,1
127,167,156,-155.998,0,255,0,0,100,1,1
128,745,289,52.4505,0,255,0,0,100,1,1
129,569,692,41.6141,0,255,0,0,100,1,1
130,513,437,-176.222,0,255,0,0,100,1,1
131,796,313,-108.617,0,255,0,0,100,1,1
132,752,430,94.2266,0,255,0,0,100,1,1
133,96,433,-26.5087,0,255,0,0,100,1,1
134,379,692,-17.7254,0,255,0,0,100,1,1
135,939,475,-115.671,0,255,0,0,100,1,1
136,956,467,137.53,0,255,0,0,100,1,1
137,30,558,-163.837,0,255,0,0,100,1,1
138,375,800,-45.5199,0,255,0,0,100,1,1
139,837,817,-27.2369,0,255,0,0,100,1,1
140,284,825,36.5894,0,255,0,0,100,1,1
141,481,150,-2.60495,0,255,0,0,100,1,1
142,414,714,124.063,0,255,0,0,100,1,1
143,471,80,165.893,0,255,0,0,100,1,1
144,369,161,-59.3073,0,255,0,0,100,1,1
145,431,559,65.0278,0,255,0,0,100,1,1
146,487,24,-103.366,0,255,0,0,100,1,1
147,755,825,115.853,0,255,0,0,100,1,1
148,525,866,-13.4679,0,255,0,0,100,1,1
149,132,353,-174.121,0,255,0,0,100,1,1
150,410,658,41.9981,0,255,0,0,100,1,1
151,892,336,-148.941,0,255,0,0,100,1,1
152,586,452,18.33,0,255,0,0,100,1,1
153,246,831,103.672,0,255,0,0,100,1,1
154,269,426,-66.0315,0,255,0,0,100,1,1
155,748,730,-45.0333,0,255,0,0,100,1,1
156,717,837,-150.198,0,255,0,0,100,1,1
157,422,669,177.138,0,255,0,0,100,1,1
158,311,920,-159.983,0,255,0,0,100,1,1
159,546,277,-46.3824,0,255,0,0,100,1,1
160,259,894,-133.973,0,255,0,0,100,1,1
161,218,645,172.799,0,255,0,0,100,1,1
162,418,114,111.507,0,255,0,0,100,1,1
163,278,325,-68.9659,0,255,0,0,100,1,1
164,483,624,48.5371,0,255,0,0,100,1,1
165,644,566,-5.0354,0,255,0,0,100,1,1
166,788,177,167.443,0,255,0,0,100,1,1
167,386,504,-106.949,0,255,0,0,100,1,1
168,277,282,-118.291,0,255,0,0,100,1,1
169,218,258,178.61,0,255,0,0,100,1,1
170,769,553,-67.9693,0,255,0,0,100,1,1
171,763,427,-94.8781,0,255,0,0,100,1,1
172,412,858,-150.662,0,255,0,0,100,1,1
173,331,58,173.035,0,255,0,0,100,1,1
174,624,216,47.2525,0,255,0,0,100,1,1
175,136,659,167.501,0,255,0,0,100,1,1
176,215,451,126.193,0,255,0,0,100,1,1
177,458,165,143.005,0,255,0,0,100,1,1
178,83,601,-31.9032,0,255,0,0,100,1,1
179,664,92,160.248,0,255,0,0,100,1,1
180,512,107,117.492,0,255,0,0,100,1,1
181,778,786,14.7318,0,255,0,0,100,1,1
182,262,877,71.9455,0,255,0,0,100,1,1
183,447,416,-86.7389,0,255,0,0,100,1,1
184,712,462,-87.844,0,255,0,0,100,1,1
185,322,262,-1.7683,0,255,0,0,100,1,1
186,934,652,71.7942,0,255,0,0,100,1,1
187,670,277,-8.14963,0,255,0,0,100,1,1
188,107,253,23.0864,0,255,0,0,100,1,1
189,712,796,-100.688,0,255,0,0,100,1,1
190,383,295,68.832,0,255,0,0,100,1,1
191,540,761,-7.12227,0,255,0,0,100,1,1
192,192,419,-96.7339,0,255,0,0,100,1,1
193,372,466,131.826,0,255,0,0,100,1,1
194,645,692,173.982,0,255,0,0,100,1,1
195,631,743,98.9387,0,255,0,0,100,1,1
196,869,596,85.4665,0,255,0,0,100,1,1
197,710,900,-42.9681,0,255,0,0,100,1,1
198,814,600,-125.264,0,255,0,0,100,1,1
199,663,806,109.619,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
