### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5538,2098,110.501,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3981,9535,1
1,1928,9986,1
2,5902,2372,1
3,9314,8861,1
4,3218,7754,1
5,49,623,1
6,1710,7817,1
7,5109,9762,1
8,917,639,1
9,6666,957,1
10,1805,7342,1
11,9101,1358,1
12,8036,1902,1
13,6264,6492,1
14,4910,4644,1
15,8682,4408,1
16,5807,6645,1
17,6376,9950,1
18,4116,4620,1
19,446,7743,1
20,7487,950,1
21,6750,1190,1
22,5411,6529,1
23,8417,4047,1
24,1693,8870,1
25,66,6487,1
26,6647,6262,1
27,9716,3475,1
28,4764,913,1
29,7706,4013,1
30,3208,2308,1
31,2719,9328,1
32,9111,9960,1
33,315,7844,1
34,3923,6105,1
35,8066,2882,1
36,9275,371,1
37,6099,178,1
38,6199,521,1
39,9779,6203,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
