### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,506,941,-9.78578,0,255,0,0,100,1,1
1,865,759,-149.844,0,255,0,0,100,1,1
2,55,638,132.907,0,255,0,0,100,1,1
3,667,284,-164.804,0,255,0,0,100,1,1
4,820,272,-5.95696,0,255,0,0,100,1,1
5,414,591,-149.43,0,255,0,0,100,1,1
6,302,504,162.414,0,255,0,0,100,1,1
7,681,626,-6.74112,0,255,0,0,100,1,1
8,228,693,49.2244,0,255,0,0,100,1,1
9,193,387,134.65,0,255,0,0,100,1,1
10,571,381,69.9482,0,255,0,0,100,1,1
11,401,276,40.553,0,255,0,0,100,1,1
12,901,275,-94.1967,0,255,0,0,100,1,1
13,914,624,88.3051,0,255,0,0,100,1,1
14,143,366,-130.717,0,255,0,0,100,1,1
15,587,431,-110.253,0,255,0,0,100,1,1
16,614,73,107.207,0,255,0,0,100,1,1
17,631,382,-88.8816,0,255,0,0,100,1,1
18,574,386,-121.227,0,255,0,0,100,1,1
19,909,301,-159.512,0,255,0,0,100,1,1
20,840,191,-105.969,0,255,0,0,100,1,1
21,449,320,114.17,0,255,0,0,100,1,1
22,606,44,-29.886,0,255,0,0,100,1,1
23,461,320,45.0649,0,255,0,0,100,1,1
24,494,800,143.706,0,255,0,0,100,1,1
25,172,300,-14.7734,0,255,0,0,100,1,1
26,474,233,66.8255,0,255,0,0,100,1,1
27,139,231,21.3502,0,255,0,0,100,1,1
28,724,129,-9.91125,0,255,0,0,100,1,1
29,552,210,-81.7045,0,255,0,0,100,1,1
30,465,720,94.4824,0,255,0,0,100,1,1
31,754,549,28.6707,0,255,0,0,100,1,1
32,247,396,-167.851,0,255,0,0,100,1,1
33,715,189,44.4947,0,255,0,0,100,1,1
34,615,648,108.468,0,255,0,0,100,1,1
35,510,914,176.914,0,255,0,0,100,1,1
36,656,93,-165.166,0,255,0,0,100,1,1
37,341,587,155.015,0,255,0,0,100,1,1
38,156,796,175.031,0,255,0,0,100,1,1
39,259,509,103.878,0,255,0,0,100,1,1
40,505,750,-123.146,0,255,0,0,100,1,1
41,420,673,110.609,0,255,0,0,100,1,1
42,963,450,124.636,0,255,0,0,100,1,1
43,811,796,-35.6333,0,255,0,0,100,1,1
44,156,351,-44.0472,0,255,0,0,100,1,1
45,510,707,-168.463,0,255,0,0,100,1,1
46,694,715,-36.8814,0,255,0,0,100,1,1
47,79,724,62.0999,0,255,0,0,100,1,1
48,266,670,46.8637,0,255,0,0,100,1,1
49,269,907,42.4014,0,255,0,0,100,1,1
50,183,748,-95.4244,0,255,0,0,100,1,1
51,769,166,-51.3826,0,255,0,0,100,1,1
52,407,838,58.0306,0,255,0,0,100,1,1
53,718,823,-120.324,0,255,0,0,100,1,1
54,91,408,-49.1271,0,255,0,0,100,1,1
55,769,342,67.6546,0,255,0,0,100,1,1
56,613,257,18.8983,0,255,0,0,100,1,1
57,458,834,-139.874,0,255,0,0,100,1,1
58,338,454,-55.8673,0,255,0,0,100,1,1
59,547,502,156.886,0,255,0,0,100,1,1
60,66,506,-3.17901,0,255,0,0,100,1,1
61,650,423,65.9507,0,255,0,0,100,1,1
62,323,175,145.275,0,255,0,0,100,1,1
63,765,776,-110.618,0,255,0,0,100,1,1
64,778,862,-13.5934,0,255,0,0,100,1,1
65,153,330,-23.0055,0,255,0,0,100,1,1
66,681,714,-9.3775,0,255,0,0,100,1,1
67,481,574,-49.7339,0,255,0,0,100,1,1
68,198,350,167.273,0,255,0,0,100,1,1
69,188,238,79.145,0,255,0,0,100,1,1
70,302,187,-110.423,0,255,0,0,100,1,1
71,222,593,-77.3351,0,255,0,0,100,1,1
72,323,528,-165.966,0,255,0,0,100,1,1
73,426,334,131.88,0,255,0,0,100,1,1
74,752,896,35.0636,0,255,0,0,100,1,1
75,871,496,-106.65,0,255,0,0,100,1,1
76,578,896,-171.11,0,255,0,0,100,1,1
77,649,936,163.48,0,255,0,0,100,1,1
78,574,71,-151.16,0,255,0,0,100,1,1
79,817,729,96.8123,0,255,0,0,100,1,1
80,700,638,-67.058,0,255,0,0,100,1,1
81,529,826,117.236,0,255,0,0,100,1,1
82,484,363,52.1682,0,255,0,0,100,1,1
83,563,456,-76.5469,0,255,0,0,100,1,1
84,427,736,97.9558,0,255,0,0,100,1,1
85,492,336,14.9409,0,255,0,0,100,1,1
86,235,739,41.4398,0,255,0,0,100,1,1
87,569,28,-161.439,0,255,0,0,100,1,1
88,294,718,-22.7422,0,255,0,0,100,1,1
89,345,913,133.317,0,255,0,0,100,1,1
90,567,96,83.6632,0,255,0,0,100,1,1
91,631,631,-35.3806,0,255,0,0,100,1,1
92,322,740,-28.882,0,255,0,0,100,1,1
93,657,206,118.25,0,255,0,0,100,1,1
94,829,292,-18.1117,0,255,0,0,100,1,1
95,431,213,-136.272,0,255,0,0,100,1,1
96,234,543,58.7362,0,255,0,0,100,1,1
97,543,585,-70.2251,0,255,0,0,100,1,1
98,537,415,12.365,0,255,0,0,100,1,1
99,271,617,-45.7014,0,255,0,0,100,1,1
100,846,427,-2.74636,0,255,0,0,100,1,1
101,181,226,67.8725,0,255,0,0,100,1,1
102,601,760,53.7343,0,255,0,0,100,1,1
103,237,282,-166.27,0,255,0,0,100,1,1
104,561,511,98.7858,0,255,0,0,100,1,1
105,873,395,7.01806,0,255,0,0,100,1,1
106,604,560,88.9787,0,255,0,0,100,1,1
107,857,370,-82.3499,0,255,0,0,100,1,1
108,464,663,-172.359,0,255,0,0,100,1,1
109,934,423,34.1592,0,255,0,0,100,1,1
110,128,323,-125.095,0,255,0,0,100,1,1
111,462,692,32.0333,0,255,0,0,100,1,1
112,425,127,-45.3726,0,255,0,0,100,1,1
113,201,504,135.928,0,255,0,0,100,1,1
114,352,780,110.852,0,255,0,0,100,1,1
115,864,252,-133.961,0,255,0,0,100,1,1
116,784,370,-46.2111,0,255,0,0,100,1,1
117,926,489,171.752,0,255,0,0,100,1,1
118,822,565,-137.115,0,255,0,0,100,1,1
119,117,306,-97.2839,0,255,0,0,100,1,1
120,795,654,-47.0284,0,255,0,0,100,1,1
121,141,319,-39.6719,0,255,0,0,100,1,1
122,224,386,37.9744,0,255,0,0,100,1,1
123,151,416,171.132,0,255,0,0,100,1,1
124,478,778,-27.5734,0,255,0,0,100,1,1
125,327,122,-109.19,0,255,0,0,100,1,1
126,248,696,29.8256,0,255,0,0,100,1,1
127,138,535,-64.6239,0,255,0,0,100,1,1
128,643,49,-126.088,0,255,0,0,100,1,1
129,505,657,-166.784,0,255,0,0,100,1,1
130,298,682,78.8847,0,255,0,0,100,1,1
131,221,882,92.0864,0,255,0,0,100,1,1
132,230,123,-163.937,0,255,0,0,100,1,1
133,538,23,-110.322,0,255,0,0,100,1,1
134,260,285,-15.303,0,255,0,0,100,1,1
135,636,839,165.887,0,255,0,0,100,1,1
136,336,765,28.9698,0,255,0,0,100,1,1
137,456,963,179.943,0,255,0,0,100,1,1
138,652,765,-48.5572,0,255,0,0,100,1,1
139,210,847,139.968,0,255,0,0,100,1,1
140,162,734,-34.3099,0,255,0,0,100,1,1
141,799,817,-61.8975,0,255,0,0,100,1,1
142,436,309,-63.3584,0,255,0,0,100,1,1
143,884,543,-123.736,0,255,0,0,100,1,1
144,85,373,31.8686,0,255,0,0,100,1,1
145,792,492,-74.329,0,255,0,0,100,1,1
146,837,238,161.528,0,255,0,0,100,1,1
147,141,513,123.909,0,255,0,0,100,1,1
148,538,311,-148.712,0,255,0,0,100,1,1
149,95,589,12.9787,0,255,0,0,100,1,1
150,892,529,-27.1776,0,255,0,0,100,1,1
151,815,191,-12.1272,0,255,0,0,100,1,1
152,317,903,40.3031,0,255,0,0,100,1,1
153,785,390,136.638,0,255,0,0,100,1,1
154,782,568,-27.5154,0,255,0,0,100,1,1
155,562,699,-151.361,0,255,0,0,100,1,1
156,140,482,145.776,0,255,0,0,100,1,1
157,368,389,-77.5755,0,255,0,0,100,1,1
158,495,182,-67.4913,0,255,0,0,100,1,1
159,267,167,-158.195,0,255,0,0,100,1,1
160,135,795,150.889,0,255,0,0,100,1,1
161,285,238,118.924,0,255,0,0,100,1,1
162,869,745,74.8604,0,255,0,0,100,1,1
163,586,906,50.9596,0,255,0,0,100,1,1
164,701,921,69.618,0,255,0,0,100,1,1
165,755,758,85.6268,0,255,0,0,100,1,1
166,304,590,-106.208,0,255,0,0,100,1,1
167,670,708,-124.948,0,255,0,0,100,1,1
168,464,265,37.0193,0,255,0,0,100,1,1
169,732,793,-129.376,0,255,0,0,100,1,1
170,360,468,75.1144,0,255,0,0,100,1,1
171,615,750,50.371,0,255,0,0,100,1,1
172,387,402,167.13,0,255,0,0,100,1,1
173,395,702,-40.1356,0,255,0,0,100,1,1
174,371,864,-21.6311,0,255,0,0,100,1,1
175,324,802,-102.633,0,255,0,0,100,1,1
176,560,441,-10.0205,0,255,0,0,100,1,1
177,474,416,121.395,0,255,0,0,100,1,1
178,58,376,95.7904,0,255,0,0,100,1,1
179,836,278,16.5151,0,255,0,0,100,1,1
180,132,650,138.029,0,255,0,0,100,1,1
181,244,175,76.9017,0,255,0,0,100,1,1
182,700,238,-67.7742,0,255,0,0,100,1,1
183,65,450,7.5218,0,255,0,0,100,1,1
184,143,404,-156.031,0,255,0,0,100,1,1
185,826,322,17.3056,0,255,0,0,100,1,1
186,59,344,137.688,0,255,0,0,100,1,1
187,168,253,-18.0928,0,255,0,0,100,1,1
188,921,361,-138.628,0,255,0,0,100,1,1
189,552,779,-35.4432,0,255,0,0,100,1,1
190,511,245,-173.184,0,255,0,0,100,1,1
191,256,703,8.77931,0,255,0,0,100,1,1
192,887,303,1.5531,0,255,0,0,100,1,1
193,411,661,-142.331,0,255,0,0,100,1,1
194,577,487,-78.953,0,255,0,0,100,1,1
195,454,741,-152.581,0,255,0,0,100,1,1
196,801,740,170.7,0,255,0,0,100,1,1
197,648,840,156.382,0,255,0,0,100,1,1
198,795,320,-6.47561,0,255,0,0,100,1,1
199,543,379,44.4402,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
