### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,852,262,106.275,0,255,0,0,100,1,1
1,250,526,74.886,0,255,0,0,100,1,1
2,880,393,56.1367,0,255,0,0,100,1,1
3,376,681,-35.3912,0,255,0,0,100,1,1
4,570,838,-38.3628,0,255,0,0,100,1,1
5,871,530,97.4568,0,255,0,0,100,1,1
6,352,545,160.579,0,255,0,0,100,1,1
7,374,919,-102.125,0,255,0,0,100,1,1
8,661,938,-99.4777,0,255,0,0,100,1,1
9,632,61,-165.689,0,255,0,0,100,1,1
10,747,538,64.8544,0,255,0,0,100,1,1
11,132,782,-95.3646,0,255,0,0,100,1,1
12,872,617,97.3727,0,255,0,0,100,1,1
13,570,314,137.046,0,255,0,0,100,1,1
14,288,879,176.841,0,255,0,0,100,1,1
15,651,820,64.3421,0,255,0,0,100,1,1
16,498,654,-57.6133,0,255,0,0,100,1,1
17,491,760,78.2416,0,255,0,0,100,1,1
18,213,206,-82.3757,0,255,0,0,100,1,1
19,652,619,-148.265,0,255,0,0,100,1,1
20,812,216,-63.6713,0,255,0,0,100,1,1
21,720,734,-41.3795,0,255,0,0,100,1,1
22,655,556,15.1269,0,255,0,0,100,1,1
23,717,588,159.555,0,255,0,0,100,1,1
24,860,308,-74.9302,0,255,0,0,100,1,1
25,743,800,-45.3065,0,255,0,0,100,1,1
26,466,265,105.577,0,255,0,0,100,1,1
27,682,296,11.808,0,255,0,0,100,1,1
28,910,664,-65.2014,0,255,0,0,100,1,1
29,822,486,-43.665,0,255,0,0,100,1,1
30,270,762,13.0875,0,255,0,0,100,1,1
31,595,228,-84.1248,0,255,0,0,100,1,1
32,176,655,-137.197,0,255,0,0,100,1,1
33,263,776,80.389,0,255,0,0,100,1,1
34,365,250,118.494,0,255,0,0,100,1,1
35,404,699,-73.0819,0,255,0,0,100,1,1
36,585,267,27.5486,0,255,0,0,100,1,1
37,562,456,82.7192,0,255,0,0,100,1,1
38,442,744,30.6435,0,255,0,0,100,1,1
39,755,898,50.4227,0,255,0,0,100,1,1
40,505,932,72.2946,0,255,0,0,100,1,1
41,607,315,-20.2379,0,255,0,0,100,1,1
42,913,323,-155.318,0,255,0,0,100,1,1
43,429,862,-42.3319,0,255,0,0,100,1,1
44,786,832,68.9708,0,255,0,0,100,1,1
45,746,665,-81.9135,0,255,0,0,100,1,1
46,501,651,48.8912,0,255,0,0,100,1,1
47,696,636,66.3056,0,255,0,0,100,1,1
48,48,538,173.464,0,255,0,0,100,1,1
49,120,548,-158.041,0,255,0,0,100,1,1
50,495,31,39.26,0,255,0,0,100,1,1
51,954,558,83.8668,0,255,0,0,100,1,1
52,142,263,-25.508,0,255,0,0,100,1,1
53,729,902,54.0539,0,255,0,0,100,1,1
54,234,847,76.2343,0,255,0,0,100,1,1
55,732,274,-66.8204,0,255,0,0,100,1,1
56,537,307,26.804,0,255,0,0,100,1,1
57,452,429,-21.3252,0,255,0,0,100,1,1
58,880,447,155.214,0,255,0,0,100,1,1
59,143,458,162.879,0,255,0,0,100,1,1
60,935,487,-19.6389,0,255,0,0,100,1,1
61,549,331,-142.086,0,255,0,0,100,1,1
62,620,777,-83.7573,0,255,0,0,100,1,1
63,599,703,35.3387,0,255,0,0,100,1,1
64,396,925,176.916,0,255,0,0,100,1,1
65,761,516,105.903,0,255,0,0,100,1,1
66,585,713,76.2727,0,255,0,0,100,1,1
67,913,612,89.8118,0,255,0,0,100,1,1
68,339,201,-91.8359,0,255,0,0,100,1,1
69,328,126,-53.8503,0,255,0,0,100,1,1
70,742,484,-73.7401,0,255,0,0,100,1,1
71,853,681,-109.564,0,255,0,0,100,1,1
72,321,478,5.60947,0,255,0,0,100,1,1
73,661,375,-93.7949,0,255,0,0,100,1,1
74,791,327,-100.13,0,255,0,0,100,1,1
75,65,682,2.58132,0,255,0,0,100,1,1
76,134,742,-113.517,0,255,0,0,100,1,1
77,475,276,150.95,0,255,0,0,100,1,1
78,113,562,-71.2996,0,255,0,0,100,1,1
79,132,487,30.372,0,255,0,0,100,1,1
80,568,568,16.6705,0,255,0,0,100,1,1
81,630,131,84.7047,0,255,0,0,100,1,1
82,577,193,55.3628,0,255,0,0,100,1,1
83,460,463,-136.134,0,255,0,0,100,1,1
84,126,557,-26.6669,0,255,0,0,100,1,1
85,795,470,-63.8483,0,255,0,0,100,1,1
86,934,352,136.955,0,255,0,0,100,1,1
87,578,587,-0.505791,0,255,0,0,100,1,1
88,356,57,135.101,0,255,0,0,100,1,1
89,192,548,-147.343,0,255,0,0,100,1,1
90,370,114,104.082,0,255,0,0,100,1,1
91,324,888,-172.982,0,255,0,0,100,1,1
92,844,757,28.0974,0,255,0,0,100,1,1
93,456,623,-48.7963,0,255,0,0,100,1,1
94,605,218,-153.24,0,255,0,0,100,1,1
95,766,108,164.695,0,255,0,0,100,1,1
96,766,459,-109.346,0,255,0,0,100,1,1
97,287,281,-171.586,0,255,0,0,100,1,1
98,177,300,10.7877,0,255,0,0,100,1,1
