### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,698,507,152.894,0,255,0,0,100,1,1
1,134,734,-78.8526,0,255,0,0,100,1,1
2,416,70,-137.117,0,255,0,0,100,1,1
3,245,253,-47.7732,0,255,0,0,100,1,1
4,129,496,-94.3143,0,255,0,0,100,1,1
5,257,855,-90.0135,0,255,0,0,100,1,1
6,588,645,-161.37,0,255,0,0,100,1,1
7,765,844,-76.6269,0,255,0,0,100,1,1
8,464,548,-149.163,0,255,0,0,100,1,1
9,342,257,2.51157,0,255,0,0,100,1,1
10,737,553,-134.682,0,255,0,0,100,1,1
11,194,235,15.169,0,255,0,0,100,1,1
12,596,668,-26.3485,0,255,0,0,100,1,1
13,485,325,174.359,0,255,0,0,100,1,1
14,555,420,66.4056,0,255,0,0,100,1,1
15,884,583,-40.8784,0,255,0,0,100,1,1
16,629,313,-151.899,0,255,0,0,100,1,1
17,646,535,-50.6225,0,255,0,0,100,1,1
18,476,679,171.082,0,255,0,0,100,1,1
19,465,268,-39.7148,0,255,0,0,100,1,1
20,688,551,176.875,0,255,0,0,100,1,1
21,644,932,-131.974,0,255,0,0,100,1,1
22,162,278,128.331,0,255,0,0,100,1,1
23,316,195,-58.8023,0,255,0,0,100,1,1
24,141,448,174.028,0,255,0,0,100,1,1
25,421,740,-62.3946,0,255,0,0,100,1,1
26,151,489,54.5176,0,255,0,0,100,1,1
27,455,532,128.274,0,255,0,0,100,1,1
28,969,435,73.6338,0,255,0,0,100,1,1
29,517,720,-75.5089,0,255,0,0,100,1,1
30,274,292,-60.5852,0,255,0,0,100,1,1
31,396,768,25.0811,0,255,0,0,100,1,1
32,645,345,-54.1248,0,255,0,0,100,1,1
33,707,251,44.5045,0,255,0,0,100,1,1
34,488,518,106.948,0,255,0,0,100,1,1
35,128,323,-172.933,0,255,0,0,100,1,1
36,543,488,-170.597,0,255,0,0,100,1,1
37,940,621,-93.2407,0,255,0,0,100,1,1
38,108,761,-79.4658,0,255,0,0,100,1,1
39,723,229,153.236,0,255,0,0,100,1,1
40,181,379,-108.371,0,255,0,0,100,1,1
41,172,160,-31.0012,0,255,0,0,100,1,1
42,305,204,-19.7095,0,255,0,0,100,1,1
43,320,556,111.455,0,255,0,0,100,1,1
44,541,81,-133.233,0,255,0,0,100,1,1
45,666,469,-18.2061,0,255,0,0,100,1,1
46,422,879,-1.88597,0,255,0,0,100,1,1
47,395,780,122.206,0,255,0,0,100,1,1
48,586,486,153.031,0,255,0,0,100,1,1
49,565,532,-37.8735,0,255,0,0,100,1,1
50,798,191,-76.0181,0,255,0,0,100,1,1
51,574,284,-122.285,0,255,0,0,100,1,1
52,306,430,75.6813,0,255,0,0,100,1,1
53,932,571,171.46,0,255,0,0,100,1,1
54,213,581,-157.489,0,255,0,0,100,1,1
55,802,277,22.0515,0,255,0,0,100,1,1
56,555,246,-51.4581,0,255,0,0,100,1,1
57,521,63,2.31261,0,255,0,0,100,1,1
58,629,171,139.141,0,255,0,0,100,1,1
59,492,261,103.858,0,255,0,0,100,1,1
60,483,303,-12.1403,0,255,0,0,100,1,1
61,842,567,-128.983,0,255,0,0,100,1,1
62,375,168,-104.663,0,255,0,0,100,1,1
63,467,879,123.306,0,255,0,0,100,1,1
64,142,187,-48.7863,0,255,0,0,100,1,1
65,354,103,109.457,0,255,0,0,100,1,1
66,740,793,-136.035,0,255,0,0,100,1,1
67,460,579,-90.236,0,255,0,0,100,1,1
68,527,506,-55.4177,0,255,0,0,100,1,1
69,29,515,148.341,0,255,0,0,100,1,1
70,307,897,96.8387,0,255,0,0,100,1,1
71,115,348,-12.6404,0,255,0,0,100,1,1
72,51,581,13.382,0,255,0,0,100,1,1
73,770,483,108.297,0,255,0,0,100,1,1
74,337,648,9.46129,0,255,0,0,100,1,1
75,213,684,-31.9618,0,255,0,0,100,1,1
76,215,475,-94.9926,0,255,0,0,100,1,1
77,275,179,-109.412,0,255,0,0,100,1,1
78,347,617,-150.67,0,255,0,0,100,1,1
79,544,715,-134.4,0,255,0,0,100,1,1
80,190,250,-137.246,0,255,0,0,100,1,1
81,256,672,-26.0426,0,255,0,0,100,1,1
82,227,723,3.17284,0,255,0,0,100,1,1
83,277,400,-101.859,0,255,0,0,100,1,1
84,215,661,139.084,0,255,0,0,100,1,1
85,395,857,124.101,0,255,0,0,100,1,1
86,358,469,-79.713,0,255,0,0,100,1,1
87,404,702,26.3793,0,255,0,0,100,1,1
88,194,537,-162.367,0,255,0,0,100,1,1
89,116,268,163.677,0,255,0,0,100,1,1
90,527,125,44.85,0,255,0,0,100,1,1
91,674,931,172.805,0,255,0,0,100,1,1
92,208,610,4.55883,0,255,0,0,100,1,1
93,76,321,-141.74,0,255,0,0,100,1,1
94,450,426,-74.161,0,255,0,0,100,1,1
95,761,773,-99.6006,0,255,0,0,100,1,1
96,769,502,88.9095,0,255,0,0,100,1,1
97,850,752,-173.473,0,255,0,0,100,1,1
98,507,489,-100.176,0,255,0,0,100,1,1
99,475,937,-98.6438,0,255,0,0,100,1,1
100,261,402,-115.929,0,255,0,0,100,1,1
101,623,531,2.23377,0,255,0,0,100,1,1
102,578,51,116.678,0,255,0,0,100,1,1
103,648,917,32.863,0,255,0,0,100,1,1
104,137,374,-120.261,0,255,0,0,100,1,1
105,620,519,124.496,0,255,0,0,100,1,1
106,812,686,80.1646,0,255,0,0,100,1,1
107,184,646,-106.873,0,255,0,0,100,1,1
108,240,119,-38.1672,0,255,0,0,100,1,1
109,140,250,133.326,0,255,0,0,100,1,1
110,256,130,-121.822,0,255,0,0,100,1,1
111,224,412,-172.153,0,255,0,0,100,1,1
112,373,83,51.1424,0,255,0,0,100,1,1
113,251,625,-131.652,0,255,0,0,100,1,1
114,262,783,-125.547,0,255,0,0,100,1,1
115,223,278,45.7004,0,255,0,0,100,1,1
116,389,81,88.3229,0,255,0,0,100,1,1
117,79,713,-11.4728,0,255,0,0,100,1,1
118,432,545,-118.955,0,255,0,0,100,1,1
119,444,89,125.671,0,255,0,0,100,1,1
120,771,868,81.8251,0,255,0,0,100,1,1
121,359,765,-105.904,0,255,0,0,100,1,1
122,511,283,-36.4282,0,255,0,0,100,1,1
123,768,193,164.757,0,255,0,0,100,1,1
124,780,813,92.1106,0,255,0,0,100,1,1
125,377,293,-170.908,0,255,0,0,100,1,1
126,760,504,66.7802,0,255,0,0,100,1,1
127,502,56,-59.1751,0,255,0,0,100,1,1
128,845,721,96.1977,0,255,0,0,100,1,1
129,35,383,-125.67,0,255,0,0,100,1,1
130,76,340,15.6556,0,255,0,0,100,1,1
131,806,513,127.455,0,255,0,0,100,1,1
132,763,446,-88.5521,0,255,0,0,100,1,1
133,705,228,12.3347,0,255,0,0,100,1,1
134,260,629,-149.156,0,255,0,0,100,1,1
135,212,710,-54.7771,0,255,0,0,100,1,1
136,189,835,-38.9586,0,255,0,0,100,1,1
137,915,730,11.5914,0,255,0,0,100,1,1
138,139,771,112.459,0,255,0,0,100,1,1
139,327,342,-8.71033,0,255,0,0,100,1,1
140,636,622,47.9046,0,255,0,0,100,1,1
141,711,365,-39.5855,0,255,0,0,100,1,1
142,468,478,10.1687,0,255,0,0,100,1,1
143,405,909,-72.2004,0,255,0,0,100,1,1
144,699,869,-157.407,0,255,0,0,100,1,1
145,442,739,-105.829,0,255,0,0,100,1,1
146,419,381,-46.8651,0,255,0,0,100,1,1
147,389,310,141.03,0,255,0,0,100,1,1
148,645,884,121.033,0,255,0,0,100,1,1
149,644,724,6.16565,0,255,0,0,100,1,1
150,434,875,153.942,0,255,0,0,100,1,1
151,533,475,-148.767,0,255,0,0,100,1,1
152,606,326,107.162,0,255,0,0,100,1,1
153,318,67,-50.6513,0,255,0,0,100,1,1
154,149,610,-19.0655,0,255,0,0,100,1,1
155,898,645,-21.8903,0,255,0,0,100,1,1
156,725,826,-109.895,0,255,0,0,100,1,1
157,199,836,0.121028,0,255,0,0,100,1,1
158,416,306,-67.8991,0,255,0,0,100,1,1
159,650,833,12.252,0,255,0,0,100,1,1
160,680,567,9.15805,0,255,0,0,100,1,1
161,717,627,-131.604,0,255,0,0,100,1,1
162,880,492,102.291,0,255,0,0,100,1,1
163,684,926,112.688,0,255,0,0,100,1,1
164,632,497,145.975,0,255,0,0,100,1,1
165,371,370,-88.8537,0,255,0,0,100,1,1
166,610,927,-139.619,0,255,0,0,100,1,1
167,618,690,-166.912,0,255,0,0,100,1,1
168,285,624,73.2119,0,255,0,0,100,1,1
169,365,217,-52.0542,0,255,0,0,100,1,1
170,695,591,118.914,0,255,0,0,100,1,1
171,434,72,-151.719,0,255,0,0,100,1,1
172,217,629,176.449,0,255,0,0,100,1,1
173,739,180,93.3066,0,255,0,0,100,1,1
174,735,533,146.264,0,255,0,0,100,1,1
175,586,416,144.242,0,255,0,0,100,1,1
176,614,369,20.8054,0,255,0,0,100,1,1
177,194,447,20.6328,0,255,0,0,100,1,1
178,256,643,-50.558,0,255,0,0,100,1,1
179,219,395,-27.2477,0,255,0,0,100,1,1
180,582,844,174.235,0,255,0,0,100,1,1
181,544,696,144.472,0,255,0,0,100,1,1
182,408,153,166.514,0,255,0,0,100,1,1
183,838,246,105.646,0,255,0,0,100,1,1
184,347,878,1.39455,0,255,0,0,100,1,1
185,475,611,-46.7716,0,255,0,0,100,1,1
186,444,644,162.984,0,255,0,0,100,1,1
187,742,126,-12.5843,0,255,0,0,100,1,1
188,220,800,84.9516,0,255,0,0,100,1,1
189,434,948,-71.1901,0,255,0,0,100,1,1
190,72,598,162.694,0,255,0,0,100,1,1
191,357,890,85.268,0,255,0,0,100,1,1
192,188,621,-62.3352,0,255,0,0,100,1,1
193,942,399,23.0847,0,255,0,0,100,1,1
