### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1028,5903,79.7844,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3479,997,1
1,6263,2298,1
2,3892,9861,1
3,6580,1505,1
4,4053,4723,1
5,5976,9057,1
6,9471,4684,1
7,6053,3795,1
8,9212,4977,1
9,1119,9627,1
10,9850,319,1
11,6803,2811,1
12,7742,4281,1
13,446,7911,1
14,1287,9009,1
15,6109,6309,1
16,5226,1956,1
17,7800,7517,1
18,173,4670,1
19,6622,8800,1
20,4409,9344,1
21,8296,244,1
22,531,5445,1
23,8956,8842,1
24,6732,3238,1
25,3802,6805,1
26,4251,2477,1
27,8228,9579,1
28,9389,964,1
29,2462,6740,1
30,6793,8443,1
31,8721,730,1
32,1220,8468,1
33,7204,846,1
34,5240,6664,1
35,5876,80,1
36,7591,2919,1
37,5111,1309,1
38,7791,5548,1
39,1796,3650,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
