### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,614,678,-149.033,0,255,0,0,100,1,1
1,240,107,-67.8906,0,255,0,0,100,1,1
2,597,774,144.835,0,255,0,0,100,1,1
3,637,924,21.6824,0,255,0,0,100,1,1
4,329,757,62.8623,0,255,0,0,100,1,1
5,849,407,-82.0862,0,255,0,0,100,1,1
6,628,260,-45.3123,0,255,0,0,100,1,1
7,761,546,169.106,0,255,0,0,100,1,1
8,722,315,-64.7923,0,255,0,0,100,1,1
9,223,698,-66.5165,0,255,0,0,100,1,1
10,739,294,15.4345,0,255,0,0,100,1,1
11,790,522,-110.278,0,255,0,0,100,1,1
12,576,632,-12.4314,0,255,0,0,100,1,1
13,628,892,141.886,0,255,0,0,100,1,1
14,295,135,-121.597,0,255,0,0,100,1,1
15,283,92,50.6578,0,255,0,0,100,1,1
16,296,439,-114.246,0,255,0,0,100,1,1
17,729,308,-103.344,0,255,0,0,100,1,1
18,847,181,-165.477,0,255,0,0,100,1,1
19,495,384,125.063,0,255,0,0,100,1,1
20,444,488,44.2417,0,255,0,0,100,1,1
21,372,857,112.272,0,255,0,0,100,1,1
22,687,812,-20.9631,0,255,0,0,100,1,1
23,845,462,-46.459,0,255,0,0,100,1,1
24,250,137,83.9898,0,255,0,0,100,1,1
25,178,281,4.13689,0,255,0,0,100,1,1
26,460,596,-142.395,0,255,0,0,100,1,1
27,391,264,162.658,0,255,0,0,100,1,1
28,339,831,-153.78,0,255,0,0,100,1,1
29,662,725,-178.317,0,255,0,0,100,1,1
30,225,355,43.8356,0,255,0,0,100,1,1
31,324,704,-10.4161,0,255,0,0,100,1,1
32,530,178,-95.5354,0,255,0,0,100,1,1
33,620,557,-80.5148,0,255,0,0,100,1,1
34,846,373,-64.1987,0,255,0,0,100,1,1
35,497,319,54.8324,0,255,0,0,100,1,1
36,410,923,103.076,0,255,0,0,100,1,1
37,655,831,-143.904,0,255,0,0,100,1,1
38,541,287,101.228,0,255,0,0,100,1,1
39,584,660,-30.8437,0,255,0,0,100,1,1
40,118,672,-98.0949,0,255,0,0,100,1,1
41,270,829,94.6794,0,255,0,0,100,1,1
42,526,687,-74.0575,0,255,0,0,100,1,1
43,523,416,32.3501,0,255,0,0,100,1,1
44,215,527,-4.63313,0,255,0,0,100,1,1
45,713,430,34.0816,0,255,0,0,100,1,1
46,525,307,-98.9291,0,255,0,0,100,1,1
47,343,410,123.415,0,255,0,0,100,1,1
48,525,895,15.5606,0,255,0,0,100,1,1
49,145,439,65.1759,0,255,0,0,100,1,1
50,497,846,-134.805,0,255,0,0,100,1,1
51,595,463,71.7498,0,255,0,0,100,1,1
52,463,689,-124.066,0,255,0,0,100,1,1
53,461,70,18.0297,0,255,0,0,100,1,1
54,457,260,99.5978,0,255,0,0,100,1,1
55,217,422,-103.706,0,255,0,0,100,1,1
56,640,232,115.993,0,255,0,0,100,1,1
57,120,366,-45.3482,0,255,0,0,100,1,1
58,697,134,-65.7693,0,255,0,0,100,1,1
