### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7869,6927,69.0743,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8045,1035,1
1,3715,719,1
2,4416,9762,1
3,141,9753,1
4,6134,3881,1
5,7436,6992,1
6,279,190,1
7,8688,3459,1
8,2764,6237,1
9,8924,8256,1
10,1776,6590,1
11,3152,2003,1
12,8343,6974,1
13,5236,9506,1
14,1480,4444,1
15,3168,4894,1
16,3473,2027,1
17,5387,6491,1
18,3976,2725,1
19,9600,4758,1
20,3319,3127,1
21,892,3085,1
22,372,17,1
23,2624,2409,1
24,9675,9127,1
25,1527,6806,1
26,8758,2905,1
27,6087,7667,1
28,6437,5210,1
29,6361,4410,1
30,9905,397,1
31,4746,6814,1
32,1277,4002,1
33,1528,9732,1
34,8896,774,1
35,948,4693,1
36,4326,4001,1
37,9672,1208,1
38,3116,9002,1
39,4326,82,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
