### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2799,4346,-57.9842,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,207,1775,1
1,7391,9867,1
2,613,5034,1
3,6465,1105,1
4,9962,1863,1
5,4239,3710,1
6,7533,2378,1
7,4953,511,1
8,2238,9364,1
9,3887,695,1
10,6793,6952,1
11,4809,2401,1
12,3539,7385,1
13,8833,8638,1
14,8262,506,1
15,5919,2923,1
16,1995,2251,1
17,7304,4008,1
18,6282,8857,1
19,3023,7552,1
20,7594,8281,1
21,9807,5686,1
22,5013,7435,1
23,3657,5857,1
24,5774,3179,1
25,3804,7111,1
26,7656,1885,1
27,5848,2063,1
28,8490,711,1
29,9359,5994,1
30,8426,3016,1
31,8786,4161,1
32,671,7165,1
33,4540,5605,1
34,413,3276,1
35,3346,7054,1
36,3503,6587,1
37,6963,934,1
38,2346,6147,1
39,9741,1293,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
