### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7928,5832,-62.4956,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4492,9264,1
1,4037,3890,1
2,1282,8515,1
3,4853,5795,1
4,9989,9522,1
5,5788,26,1
6,4478,4857,1
7,9143,635,1
8,7160,4310,1
9,4503,5297,1
10,2100,3373,1
11,4213,9454,1
12,2269,2118,1
13,880,6525,1
14,8486,7206,1
15,499,4354,1
16,4856,8301,1
17,3143,8376,1
18,8444,6147,1
19,4435,5044,1
20,6416,1019,1
21,5710,2164,1
22,848,3914,1
23,2536,682,1
24,5432,4033,1
25,9828,4977,1
26,2006,1171,1
27,2936,8098,1
28,8567,5151,1
29,5519,1901,1
30,1299,783,1
31,7057,8149,1
32,2718,6170,1
33,6794,2908,1
34,4301,4568,1
35,1527,1008,1
36,4090,8321,1
37,9327,8628,1
38,8379,888,1
39,938,2579,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
