### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,4805,9471,175.097,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8523,7610,1
1,6367,8438,1
2,5190,9175,1
3,918,9251,1
4,5250,9352,1
5,6595,1266,1
6,9176,4722,1
7,6787,1876,1
8,7669,1063,1
9,8704,2775,1
10,7298,1850,1
11,7961,679,1
12,4415,3708,1
13,8765,7611,1
14,2065,7224,1
15,2862,4326,1
16,7084,2721,1
17,8254,4561,1
18,7777,9235,1
19,5270,1619,1
20,2413,5539,1
21,9918,9785,1
22,3163,4366,1
23,1391,7685,1
24,4360,5402,1
25,4746,5966,1
26,8776,5922,1
27,8434,131,1
28,8355,9737,1
29,5846,3746,1
30,1072,5383,1
31,2411,2942,1
32,8218,1946,1
33,9518,6402,1
34,9433,5722,1
35,5986,1616,1
36,66,4807,1
37,574,8871,1
38,8322,1562,1
39,74,8449,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
