### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,527,5425,-118.632,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2875,1818,1
1,4251,7777,1
2,2975,4171,1
3,5664,9064,1
4,6651,100,1
5,4105,9476,1
6,2776,2849,1
7,3520,1029,1
8,2951,7253,1
9,3534,4663,1
10,2759,7723,1
11,338,4189,1
12,4933,6749,1
13,1692,7852,1
14,4777,719,1
15,9976,9629,1
16,5057,6130,1
17,1988,2050,1
18,1032,3303,1
19,5214,7956,1
20,5540,9780,1
21,1825,3679,1
22,3515,8494,1
23,8991,1569,1
24,3536,6364,1
25,8914,816,1
26,3118,4236,1
27,2972,6445,1
28,3682,7688,1
29,1384,7705,1
30,5638,305,1
31,2323,3472,1
32,2486,7538,1
33,4995,8973,1
34,7460,1062,1
35,9734,8081,1
36,6308,7926,1
37,8352,8099,1
38,5568,8120,1
39,7364,4242,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
