### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1031,4314,-159.325,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1903,7083,1
1,8159,4679,1
2,8546,7446,1
3,9689,3199,1
4,2557,5555,1
5,1108,7837,1
6,7765,9772,1
7,2467,5775,1
8,3602,1912,1
9,5451,4583,1
10,5117,2623,1
11,6806,8993,1
12,6046,5521,1
13,8024,2869,1
14,9960,1684,1
15,8597,5387,1
16,3839,5458,1
17,3632,9495,1
18,2385,7060,1
19,8565,8369,1
20,1109,3347,1
21,3477,8815,1
22,9821,7493,1
23,3135,1454,1
24,8060,2405,1
25,6979,3069,1
26,1458,6012,1
27,9245,516,1
28,5551,733,1
29,7705,3855,1
30,4850,5027,1
31,9055,1526,1
32,8005,9885,1
33,2225,3307,1
34,1668,4866,1
35,8025,3485,1
36,8776,2655,1
37,1572,7420,1
38,6128,7285,1
39,5767,314,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
