### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,4065,6640,59.6007,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,219,3550,1
1,705,8435,1
2,6724,7447,1
3,2246,7458,1
4,1808,8437,1
5,2233,8209,1
6,9327,1953,1
7,9026,3093,1
8,8493,6707,1
9,7467,9836,1
10,5128,1992,1
11,1401,2617,1
12,8839,2109,1
13,7130,1535,1
14,9237,8634,1
15,2104,5652,1
16,9678,4644,1
17,8653,3305,1
18,9708,1530,1
19,5214,7768,1
20,9359,365,1
21,9326,4901,1
22,1087,1413,1
23,6099,8071,1
24,1821,4725,1
25,7277,9984,1
26,1566,9059,1
27,2531,9357,1
28,3047,4297,1
29,6535,2154,1
30,3953,4175,1
31,9667,897,1
32,4328,7889,1
33,5732,929,1
34,3497,368,1
35,9699,1213,1
36,9384,3117,1
37,2696,7198,1
38,7143,8433,1
39,14,2630,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
