### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,265,944,-34.5218,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2495,7970,1
1,7849,1077,1
2,2132,631,1
3,7065,2469,1
4,8753,3466,1
5,5081,4273,1
6,8606,1110,1
7,6580,364,1
8,6346,8110,1
9,7708,9358,1
10,3076,6231,1
11,4055,9121,1
12,4326,5285,1
13,9069,5504,1
14,4189,8853,1
15,6419,4509,1
16,5063,1594,1
17,1749,4423,1
18,9570,2933,1
19,2215,4518,1
20,8511,1795,1
21,9257,4323,1
22,2077,6295,1
23,1928,8327,1
24,5112,4514,1
25,9483,7337,1
26,9910,9525,1
27,157,1618,1
28,7332,2294,1
29,873,2644,1
30,2360,5783,1
31,6292,3045,1
32,9360,9824,1
33,7528,3415,1
34,1063,9416,1
35,6895,7458,1
36,9101,9467,1
37,1819,2018,1
38,2000,2724,1
39,8681,1802,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
