### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9576,6804,24.606,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4873,2305,1
1,2585,2645,1
2,8076,7912,1
3,6986,9108,1
4,1009,635,1
5,3797,3649,1
6,3498,1048,1
7,5494,6944,1
8,2595,6594,1
9,5043,8245,1
10,549,3052,1
11,5083,2232,1
12,1471,8295,1
13,4655,1300,1
14,4223,2177,1
15,5188,7365,1
16,4301,4341,1
17,2644,6834,1
18,9312,6398,1
19,9023,7527,1
20,1578,7241,1
21,3710,5766,1
22,389,9248,1
23,4496,1198,1
24,9544,1353,1
25,375,615,1
26,3565,255,1
27,2556,1191,1
28,1367,1814,1
29,6096,6529,1
30,935,4084,1
31,6930,1503,1
32,6778,5602,1
33,2190,910,1
34,8435,2439,1
35,3040,9928,1
36,164,7604,1
37,6889,5255,1
38,6959,1649,1
39,4698,7981,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
