### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2003,2800,169.389,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1369,6212,1
1,1751,5922,1
2,4376,4587,1
3,231,7201,1
4,3585,5275,1
5,2422,954,1
6,1133,4564,1
7,3569,6766,1
8,4116,7125,1
9,3312,4787,1
10,8843,3803,1
11,554,5947,1
12,6941,8915,1
13,2164,7785,1
14,6839,1154,1
15,8081,2009,1
16,1840,1368,1
17,5957,8887,1
18,3782,938,1
19,3075,1667,1
20,772,1553,1
21,9324,6337,1
22,9442,3686,1
23,1136,1771,1
24,366,6040,1
25,5097,9420,1
26,9911,6308,1
27,8330,649,1
28,1496,2958,1
29,2614,2336,1
30,7533,185,1
31,3024,1806,1
32,4736,1183,1
33,8117,1627,1
34,606,925,1
35,5189,2858,1
36,8041,755,1
37,9311,5177,1
38,4912,8782,1
39,7302,1169,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
