### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2795,4649,-86.9285,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3207,6408,1
1,8618,9142,1
2,2693,2397,1
3,2586,38,1
4,1143,9074,1
5,5329,6660,1
6,6413,6718,1
7,8965,8964,1
8,2200,1333,1
9,4179,5552,1
10,5507,1245,1
11,4472,5128,1
12,5194,9196,1
13,608,2055,1
14,5102,185,1
15,5040,8043,1
16,5634,643,1
17,6940,5875,1
18,8724,4270,1
19,8151,9255,1
20,9068,5394,1
21,3368,1267,1
22,1850,5862,1
23,1968,4346,1
24,105,7060,1
25,629,5414,1
26,9946,1508,1
27,7899,7813,1
28,6014,8202,1
29,5810,4172,1
30,9032,6417,1
31,8506,4182,1
32,4107,208,1
33,2737,8014,1
34,7535,5082,1
35,2405,3640,1
36,2018,7463,1
37,7043,9882,1
38,8651,2399,1
39,2045,2744,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
