### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7091,9016,96.5693,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,913,1708,1
1,9684,8348,1
2,8237,5304,1
3,6259,5795,1
4,6857,7557,1
5,9187,9250,1
6,7258,3404,1
7,7485,7291,1
8,7964,523,1
9,7785,285,1
10,4975,7707,1
11,2003,4772,1
12,863,5260,1
13,2483,9490,1
14,7154,4575,1
15,1519,6669,1
16,9259,1636,1
17,9742,1369,1
18,8215,9319,1
19,4316,8786,1
20,4020,6749,1
21,4706,1551,1
22,5283,9197,1
23,8153,6814,1
24,3787,8972,1
25,5083,3218,1
26,8042,8691,1
27,8710,7185,1
28,9922,4850,1
29,7733,4687,1
30,5570,5801,1
31,5736,3413,1
32,8718,1968,1
33,5427,7828,1
34,2657,789,1
35,7351,9975,1
36,7559,6196,1
37,8681,1686,1
38,517,8048,1
39,2397,3362,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
