### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5523,1480,-92.7374,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1148,7753,1
1,4097,1956,1
2,5016,9654,1
3,1551,7211,1
4,6864,2634,1
5,7190,4102,1
6,8362,6050,1
7,7392,377,1
8,8329,545,1
9,3339,1454,1
10,4136,2302,1
11,7094,4598,1
12,8589,5952,1
13,674,200,1
14,6495,8126,1
15,4741,9914,1
16,5694,5377,1
17,3922,9565,1
18,977,2193,1
19,3457,6083,1
20,4404,3711,1
21,3381,4791,1
22,1260,4820,1
23,2015,5144,1
24,8399,1020,1
25,417,4795,1
26,2186,3570,1
27,6432,5116,1
28,9097,2393,1
29,2943,2320,1
30,3063,3323,1
31,6912,9193,1
32,2774,919,1
33,5056,2061,1
34,2657,9622,1
35,1671,6690,1
36,2756,7383,1
37,830,1573,1
38,7662,904,1
39,770,6165,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
