### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6904,3459,166.739,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,972,658,1
1,4930,5678,1
2,588,5417,1
3,2916,7391,1
4,3063,4986,1
5,2706,4707,1
6,5470,2179,1
7,4281,2621,1
8,5097,1425,1
9,4190,643,1
10,1491,6322,1
11,7469,2517,1
12,3182,9005,1
13,6266,2204,1
14,9104,3825,1
15,5695,3244,1
16,9414,2261,1
17,4218,831,1
18,4819,7416,1
19,8844,2118,1
20,8350,4289,1
21,1962,3205,1
22,125,241,1
23,3981,6009,1
24,8843,9383,1
25,7731,3655,1
26,6574,1601,1
27,1658,7088,1
28,9162,3403,1
29,5276,5292,1
30,6301,1046,1
31,4834,8690,1
32,1505,5223,1
33,7231,4163,1
34,5003,7016,1
35,8307,6823,1
36,1259,6686,1
37,2330,658,1
38,9926,440,1
39,7804,6646,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
