### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6690,4925,-25.6113,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2094,1267,1
1,8641,4207,1
2,473,2110,1
3,6563,3575,1
4,3783,2540,1
5,1260,7368,1
6,6324,254,1
7,7997,1893,1
8,6443,9349,1
9,3957,6494,1
10,8789,2971,1
11,6404,9146,1
12,9812,6355,1
13,8685,6470,1
14,4297,4128,1
15,8532,9264,1
16,6504,7848,1
17,5392,5632,1
18,3993,8549,1
19,5346,7051,1
20,7016,9472,1
21,5182,965,1
22,9948,6847,1
23,8004,951,1
24,9974,8021,1
25,2533,8810,1
26,7760,3428,1
27,2185,9789,1
28,8294,4606,1
29,1261,6437,1
30,3942,6212,1
31,3780,9205,1
32,5093,2939,1
33,5149,7403,1
34,7170,2795,1
35,9700,5755,1
36,6376,6416,1
37,8645,2980,1
38,2395,2847,1
39,1628,2743,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
