### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3758,7080,129.193,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3096,6082,1
1,455,4841,1
2,75,78,1
3,5615,9257,1
4,5073,796,1
5,9205,5827,1
6,1755,5721,1
7,7223,9706,1
8,1945,4432,1
9,9772,1749,1
10,5776,5302,1
11,7799,2241,1
12,5867,8568,1
13,3261,7669,1
14,4940,877,1
15,3075,17,1
16,7453,2497,1
17,3915,3054,1
18,6491,2067,1
19,3451,5479,1
20,9026,1140,1
21,3763,3678,1
22,1763,7410,1
23,8251,719,1
24,1736,8803,1
25,2337,8958,1
26,8193,7197,1
27,9565,2882,1
28,6463,7149,1
29,8930,9620,1
30,7138,5471,1
31,3565,4197,1
32,8405,5510,1
33,8545,4697,1
34,6935,4085,1
35,5489,6311,1
36,3819,1136,1
37,4132,9623,1
38,3091,4384,1
39,4531,9419,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
