### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6228,3648,139.816,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7570,2838,1
1,7265,3303,1
2,6359,4865,1
3,507,4508,1
4,3840,8211,1
5,9639,2348,1
6,9239,862,1
7,951,4300,1
8,674,4026,1
9,2258,7246,1
10,7481,991,1
11,6276,33,1
12,8889,1045,1
13,9110,7257,1
14,3781,5883,1
15,1435,3798,1
16,3652,2785,1
17,8496,8272,1
18,7687,6790,1
19,7649,628,1
20,9477,8158,1
21,9034,2891,1
22,7516,6330,1
23,4918,7118,1
24,6453,4179,1
25,8395,4905,1
26,2902,4904,1
27,2692,719,1
28,6576,4679,1
29,9596,3939,1
30,9526,6486,1
31,1856,7958,1
32,6274,1975,1
33,8373,3060,1
34,2354,5927,1
35,8219,274,1
36,910,254,1
37,6424,4019,1
38,1123,4626,1
39,5127,1609,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
