### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5560,4048,131.909,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2009,4184,1
1,8281,1954,1
2,6149,8712,1
3,2837,1666,1
4,6038,8360,1
5,1585,8028,1
6,4815,198,1
7,8463,4573,1
8,1226,5089,1
9,1444,5700,1
10,1673,5811,1
11,3148,3725,1
12,7514,8984,1
13,1185,2959,1
14,9908,6290,1
15,61,3865,1
16,1362,3071,1
17,2264,6535,1
18,9200,7242,1
19,262,3441,1
20,1168,2502,1
21,2255,8442,1
22,675,2194,1
23,913,6241,1
24,6296,2425,1
25,6808,264,1
26,9022,8010,1
27,653,2523,1
28,2554,6435,1
29,2176,6355,1
30,7038,4753,1
31,2290,7655,1
32,2339,9060,1
33,2461,2735,1
34,3166,344,1
35,2244,2158,1
36,6019,7821,1
37,2006,276,1
38,7206,9022,1
39,8670,4108,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
