### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,4476,4168,113.918,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2324,8847,1
1,2764,6445,1
2,9948,3702,1
3,2561,2025,1
4,8318,3704,1
5,1842,7218,1
6,8870,9653,1
7,4079,873,1
8,6350,3280,1
9,5071,7885,1
10,8344,8985,1
11,5029,5135,1
12,9305,3912,1
13,3719,3973,1
14,6375,4918,1
15,1935,1458,1
16,5092,6874,1
17,2137,7495,1
18,6565,8606,1
19,7324,3079,1
20,3617,4351,1
21,1642,4800,1
22,5844,6514,1
23,1271,4528,1
24,862,735,1
25,6492,2991,1
26,6591,8138,1
27,78,151,1
28,4881,2192,1
29,4531,1475,1
30,8652,1939,1
31,3385,5600,1
32,4979,2341,1
33,8955,9087,1
34,6207,9871,1
35,9451,6009,1
36,8540,9605,1
37,4510,5349,1
38,173,597,1
39,51,2144,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
