### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6581,2167,171.222,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6712,2916,1
1,8692,2595,1
2,2808,9533,1
3,8567,8413,1
4,9691,445,1
5,1303,4085,1
6,3586,3769,1
7,1270,8515,1
8,5111,4150,1
9,3769,2341,1
10,9438,1049,1
11,2731,9210,1
12,7058,5459,1
13,9593,5459,1
14,8431,5328,1
15,1945,4578,1
16,1591,6231,1
17,1516,9708,1
18,7232,7106,1
19,7132,7710,1
20,4390,8452,1
21,2050,2955,1
22,2564,3093,1
23,1558,9019,1
24,7290,140,1
25,8082,7093,1
26,5069,7157,1
27,895,654,1
28,1177,7928,1
29,1041,6455,1
30,8699,6230,1
31,5187,9306,1
32,809,226,1
33,9811,6468,1
34,3261,7119,1
35,1828,5896,1
36,5816,1802,1
37,4290,2221,1
38,1475,4732,1
39,3733,8669,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
