### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,223,6150,25.7241,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1112,113,1
1,3227,8022,1
2,7766,4790,1
3,7442,4666,1
4,4619,8314,1
5,711,5710,1
6,1764,4950,1
7,5258,2982,1
8,9057,7471,1
9,8325,3706,1
10,7518,1331,1
11,3726,2797,1
12,4121,2333,1
13,5804,8526,1
14,875,2908,1
15,5610,7519,1
16,7093,9952,1
17,5509,2947,1
18,6094,6324,1
19,8003,5851,1
20,1168,1605,1
21,1263,8326,1
22,8120,4896,1
23,1700,6893,1
24,8534,2923,1
25,9449,698,1
26,6058,3248,1
27,686,4363,1
28,4524,2508,1
29,5982,7360,1
30,1760,919,1
31,5313,1212,1
32,8169,9314,1
33,8028,6743,1
34,482,3821,1
35,2809,4948,1
36,7901,6479,1
37,120,8769,1
38,1054,5777,1
39,9973,9529,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
