### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5873,7063,-133.37,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2694,7022,1
1,4064,4616,1
2,4012,3384,1
3,6020,502,1
4,7784,736,1
5,6644,1272,1
6,7807,1385,1
7,823,4254,1
8,670,7131,1
9,1094,4694,1
10,7967,2909,1
11,2587,9216,1
12,4593,340,1
13,3256,7522,1
14,4720,4567,1
15,2561,1671,1
16,1758,8085,1
17,2239,6692,1
18,3049,7960,1
19,5551,1103,1
20,6611,9024,1
21,4844,5422,1
22,3077,3822,1
23,17,6964,1
24,3212,8357,1
25,2763,3372,1
26,9418,7772,1
27,9467,5654,1
28,3788,9008,1
29,2983,4171,1
30,7098,8962,1
31,5807,9528,1
32,4782,9192,1
33,4772,8867,1
34,6358,1191,1
35,8265,5085,1
36,2995,3557,1
37,4976,9066,1
38,2191,4618,1
39,6828,2667,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
