### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3546,1580,-2.1682,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5889,5985,1
1,5419,4641,1
2,7533,109,1
3,1462,6477,1
4,5683,4044,1
5,6992,6316,1
6,9246,7444,1
7,363,7266,1
8,6533,5793,1
9,9443,1483,1
10,2331,4987,1
11,4436,6161,1
12,595,9428,1
13,6362,564,1
14,9558,9421,1
15,6585,7185,1
16,6526,8543,1
17,2454,162,1
18,1093,2251,1
19,6151,2027,1
20,2819,43,1
21,6273,8435,1
22,4188,5879,1
23,6510,5157,1
24,6256,9395,1
25,2110,9369,1
26,5847,4228,1
27,3599,8997,1
28,6327,4872,1
29,3693,1370,1
30,4425,2643,1
31,4841,7205,1
32,1791,8070,1
33,9412,2718,1
34,974,6837,1
35,3375,7750,1
36,875,8486,1
37,7055,2597,1
38,1680,9914,1
39,610,5782,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
