### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7398,9519,-144.124,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3887,5054,1
1,2863,7745,1
2,5059,6824,1
3,4263,6213,1
4,8155,8776,1
5,5750,1551,1
6,7975,6534,1
7,4973,2057,1
8,6722,1132,1
9,553,4480,1
10,5985,7070,1
11,7566,6875,1
12,8587,5478,1
13,5200,6630,1
14,5368,2948,1
15,9438,3447,1
16,8803,4901,1
17,2565,7809,1
18,3019,4452,1
19,340,1114,1
20,9099,522,1
21,5781,2468,1
22,494,9543,1
23,7202,9802,1
24,7618,8258,1
25,3361,1806,1
26,367,4056,1
27,2337,2895,1
28,5859,3720,1
29,3424,9149,1
30,8283,5219,1
31,5049,2495,1
32,9611,4288,1
33,6000,3753,1
34,8027,3441,1
35,1439,7883,1
36,8607,7360,1
37,3213,6378,1
38,4613,4769,1
39,8527,5653,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
