### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,680,3598,52.1945,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4305,9691,1
1,6825,4797,1
2,6060,8081,1
3,3902,5220,1
4,5652,3306,1
5,9426,1042,1
6,4789,2324,1
7,7543,2731,1
8,646,8848,1
9,1575,4980,1
10,1343,13,1
11,2958,6210,1
12,5961,7471,1
13,4429,5119,1
14,6415,5441,1
15,9741,2570,1
16,1279,5206,1
17,9641,7896,1
18,475,4719,1
19,943,7728,1
20,6520,8814,1
21,9174,6577,1
22,7866,9240,1
23,1223,4269,1
24,9011,3663,1
25,5206,6798,1
26,8998,4021,1
27,5319,9275,1
28,9377,1374,1
29,2840,2729,1
30,9927,7164,1
31,7696,4657,1
32,7101,7386,1
33,5856,8140,1
34,6424,2780,1
35,5586,7373,1
36,1453,8010,1
37,7252,2092,1
38,8381,8639,1
39,1820,5481,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
