### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6340,8189,-63.4874,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7353,6293,1
1,4527,9318,1
2,1044,9658,1
3,4004,9451,1
4,6014,5637,1
5,1555,8187,1
6,8766,449,1
7,6136,1683,1
8,5134,8427,1
9,6303,7566,1
10,1190,3877,1
11,6345,9428,1
12,9481,7636,1
13,6749,1553,1
14,6328,1119,1
15,225,7279,1
16,537,7427,1
17,9941,7836,1
18,2259,6266,1
19,7019,6307,1
20,1698,4909,1
21,8719,8090,1
22,147,8554,1
23,870,1519,1
24,1025,6731,1
25,641,2502,1
26,8973,3378,1
27,8483,2593,1
28,7682,1675,1
29,4203,3091,1
30,3108,3430,1
31,2260,8449,1
32,5407,7793,1
33,3888,338,1
34,4950,5333,1
35,7032,7086,1
36,5941,9348,1
37,5732,3442,1
38,8779,9269,1
39,6786,2485,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
