### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,266,846,-130.77,0,255,0,0,100,1,1
1,476,143,-77.8428,0,255,0,0,100,1,1
2,102,493,150.528,0,255,0,0,100,1,1
3,394,285,133.425,0,255,0,0,100,1,1
4,619,432,-9.69038,0,255,0,0,100,1,1
5,296,524,-31.7935,0,255,0,0,100,1,1
6,561,476,-109.012,0,255,0,0,100,1,1
7,302,573,-18.0889,0,255,0,0,100,1,1
8,111,721,104.358,0,255,0,0,100,1,1
9,355,430,97.1986,0,255,0,0,100,1,1
10,335,527,-65.914,0,255,0,0,100,1,1
11,155,287,-101.15,0,255,0,0,100,1,1
12,761,248,140.351,0,255,0,0,100,1,1
13,682,686,152.078,0,255,0,0,100,1,1
14,722,616,-41.0322,0,255,0,0,100,1,1
15,727,133,-17.2997,0,255,0,0,100,1,1
16,213,271,-37.075,0,255,0,0,100,1,1
17,855,755,-107.136,0,255,0,0,100,1,1
18,750,578,-47.1351,0,255,0,0,100,1,1
19,702,310,-174.168,0,255,0,0,100,1,1
20,420,226,-167.455,0,255,0,0,100,1,1
21,501,959,-158.071,0,255,0,0,100,1,1
22,789,147,97.2836,0,255,0,0,100,1,1
23,604,249,-63.0941,0,255,0,0,100,1,1
24,425,494,-49.485,0,255,0,0,100,1,1
25,612,928,-67.5657,0,255,0,0,100,1,1
26,665,910,-168.07,0,255,0,0,100,1,1
27,538,506,102.176,0,255,0,0,100,1,1
28,766,853,10.4162,0,255,0,0,100,1,1
29,168,223,125.49,0,255,0,0,100,1,1
30,573,241,-40.8439,0,255,0,0,100,1,1
31,91,469,-94.959,0,255,0,0,100,1,1
32,654,487,122.085,0,255,0,0,100,1,1
33,228,639,-60.5427,0,255,0,0,100,1,1
34,539,343,-52.7243,0,255,0,0,100,1,1
35,122,239,80.1113,0,255,0,0,100,1,1
36,544,376,58.9048,0,255,0,0,100,1,1
37,498,85,46.312,0,255,0,0,100,1,1
38,249,767,-78.2802,0,255,0,0,100,1,1
39,396,616,-6.72264,0,255,0,0,100,1,1
40,223,650,82.7699,0,255,0,0,100,1,1
41,535,246,10.0145,0,255,0,0,100,1,1
42,270,108,1.53983,0,255,0,0,100,1,1
43,69,536,-19.5778,0,255,0,0,100,1,1
44,562,928,170.844,0,255,0,0,100,1,1
45,366,668,-62.1222,0,255,0,0,100,1,1
46,336,399,-78.335,0,255,0,0,100,1,1
47,214,115,-157.181,0,255,0,0,100,1,1
48,826,159,-158.74,0,255,0,0,100,1,1
49,121,723,-30.584,0,255,0,0,100,1,1
50,630,603,118.516,0,255,0,0,100,1,1
51,888,297,145.997,0,255,0,0,100,1,1
52,278,837,40.5898,0,255,0,0,100,1,1
53,261,605,-55.3142,0,255,0,0,100,1,1
54,373,797,-24.3461,0,255,0,0,100,1,1
55,397,552,-39.5575,0,255,0,0,100,1,1
56,338,595,-178.7,0,255,0,0,100,1,1
57,498,273,24.9301,0,255,0,0,100,1,1
58,660,922,27.1966,0,255,0,0,100,1,1
59,356,373,-46.4232,0,255,0,0,100,1,1
60,135,307,0.088933,0,255,0,0,100,1,1
61,892,266,-153.594,0,255,0,0,100,1,1
62,350,376,32.4852,0,255,0,0,100,1,1
63,457,908,-163.021,0,255,0,0,100,1,1
64,644,714,86.5919,0,255,0,0,100,1,1
65,344,164,-149.784,0,255,0,0,100,1,1
66,114,244,-139.664,0,255,0,0,100,1,1
67,217,461,14.6629,0,255,0,0,100,1,1
68,179,789,-4.73874,0,255,0,0,100,1,1
69,522,28,-140.953,0,255,0,0,100,1,1
70,223,365,-57.6259,0,255,0,0,100,1,1
71,625,694,-137.268,0,255,0,0,100,1,1
72,598,812,139.183,0,255,0,0,100,1,1
73,156,257,-147.004,0,255,0,0,100,1,1
74,124,434,-80.1157,0,255,0,0,100,1,1
75,444,688,57.6869,0,255,0,0,100,1,1
76,687,409,-111.925,0,255,0,0,100,1,1
77,588,809,-82.7548,0,255,0,0,100,1,1
78,315,723,-93.9396,0,255,0,0,100,1,1
79,878,275,51.4702,0,255,0,0,100,1,1
80,511,389,154.196,0,255,0,0,100,1,1
81,738,395,152.253,0,255,0,0,100,1,1
82,175,360,80.4468,0,255,0,0,100,1,1
83,679,458,74.1725,0,255,0,0,100,1,1
84,349,767,-127.467,0,255,0,0,100,1,1
85,570,554,73.4936,0,255,0,0,100,1,1
86,272,878,-139.745,0,255,0,0,100,1,1
87,603,618,15.2759,0,255,0,0,100,1,1
88,256,125,-39.7868,0,255,0,0,100,1,1
89,394,950,-174.097,0,255,0,0,100,1,1
90,709,196,99.6682,0,255,0,0,100,1,1
91,949,642,112.51,0,255,0,0,100,1,1
92,423,192,-159.151,0,255,0,0,100,1,1
93,326,541,27.0855,0,255,0,0,100,1,1
94,595,53,-112.436,0,255,0,0,100,1,1
95,771,367,51.2476,0,255,0,0,100,1,1
96,550,785,-150.004,0,255,0,0,100,1,1
97,521,555,38.6773,0,255,0,0,100,1,1
98,697,819,54.8957,0,255,0,0,100,1,1
99,433,75,-135.561,0,255,0,0,100,1,1
100,576,908,-145.631,0,255,0,0,100,1,1
101,647,774,-120.377,0,255,0,0,100,1,1
102,640,388,157.106,0,255,0,0,100,1,1
103,210,650,-159.182,0,255,0,0,100,1,1
104,240,431,-144.879,0,255,0,0,100,1,1
105,624,857,77.3542,0,255,0,0,100,1,1
106,574,938,-34.724,0,255,0,0,100,1,1
107,471,925,95.4026,0,255,0,0,100,1,1
108,792,570,-170.478,0,255,0,0,100,1,1
109,191,372,153.14,0,255,0,0,100,1,1
110,628,269,-40.6145,0,255,0,0,100,1,1
111,464,960,80.8355,0,255,0,0,100,1,1
112,130,291,-28.6363,0,255,0,0,100,1,1
113,177,259,-73.3298,0,255,0,0,100,1,1
114,549,536,160.931,0,255,0,0,100,1,1
115,395,203,-42.728,0,255,0,0,100,1,1
116,121,784,143.439,0,255,0,0,100,1,1
117,243,110,-102.893,0,255,0,0,100,1,1
118,510,520,127.767,0,255,0,0,100,1,1
119,300,106,-10.8815,0,255,0,0,100,1,1
120,402,349,-69.1844,0,255,0,0,100,1,1
121,934,497,-72.9821,0,255,0,0,100,1,1
122,194,162,148.321,0,255,0,0,100,1,1
123,241,374,-166.975,0,255,0,0,100,1,1
124,529,772,-137.339,0,255,0,0,100,1,1
125,325,217,46.7505,0,255,0,0,100,1,1
126,524,93,14.1564,0,255,0,0,100,1,1
127,33,569,-142.598,0,255,0,0,100,1,1
128,817,525,45.1341,0,255,0,0,100,1,1
129,180,683,59.0313,0,255,0,0,100,1,1
130,779,320,141.158,0,255,0,0,100,1,1
131,538,42,-68.6155,0,255,0,0,100,1,1
132,795,769,-80.4225,0,255,0,0,100,1,1
133,575,470,-129.74,0,255,0,0,100,1,1
134,643,562,152.801,0,255,0,0,100,1,1
135,597,898,104.788,0,255,0,0,100,1,1
136,541,399,46.7788,0,255,0,0,100,1,1
137,575,490,56.6935,0,255,0,0,100,1,1
138,287,689,-37.1246,0,255,0,0,100,1,1
139,483,51,-23.814,0,255,0,0,100,1,1
140,922,378,-148.608,0,255,0,0,100,1,1
141,548,360,-10.8564,0,255,0,0,100,1,1
142,46,404,-15.613,0,255,0,0,100,1,1
143,538,234,61.786,0,255,0,0,100,1,1
144,338,171,15.0452,0,255,0,0,100,1,1
145,224,598,66.8094,0,255,0,0,100,1,1
146,100,509,-111.86,0,255,0,0,100,1,1
147,544,470,91.1918,0,255,0,0,100,1,1
148,457,499,-52.5278,0,255,0,0,100,1,1
149,180,347,172.923,0,255,0,0,100,1,1
150,915,629,-19.49,0,255,0,0,100,1,1
151,316,886,145.639,0,255,0,0,100,1,1
152,176,597,27.2228,0,255,0,0,100,1,1
153,850,589,-132.174,0,255,0,0,100,1,1
154,209,626,52.774,0,255,0,0,100,1,1
155,595,464,47.3877,0,255,0,0,100,1,1
156,186,369,-85.8659,0,255,0,0,100,1,1
157,771,511,-173.417,0,255,0,0,100,1,1
158,609,873,-136.398,0,255,0,0,100,1,1
159,667,254,-6.91132,0,255,0,0,100,1,1
160,396,629,6.62971,0,255,0,0,100,1,1
161,239,670,-2.36429,0,255,0,0,100,1,1
162,308,263,-179.522,0,255,0,0,100,1,1
163,178,276,-77.5886,0,255,0,0,100,1,1
164,488,727,-173.932,0,255,0,0,100,1,1
165,148,398,-70.0644,0,255,0,0,100,1,1
166,951,479,134.825,0,255,0,0,100,1,1
167,420,290,26.5336,0,255,0,0,100,1,1
168,372,413,120.823,0,255,0,0,100,1,1
169,751,792,111.608,0,255,0,0,100,1,1
170,609,449,-128.975,0,255,0,0,100,1,1
171,190,188,127.884,0,255,0,0,100,1,1
172,784,629,178.841,0,255,0,0,100,1,1
173,288,364,160.443,0,255,0,0,100,1,1
174,570,806,118.638,0,255,0,0,100,1,1
175,465,239,-1.91805,0,255,0,0,100,1,1
