### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6608,9776,71.0297,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4435,1763,1
1,3076,4641,1
2,5843,1728,1
3,7577,1801,1
4,9730,6414,1
5,7911,8090,1
6,4618,6953,1
7,6433,3342,1
8,38,1636,1
9,7100,4214,1
10,5687,7180,1
11,6506,441,1
12,1308,5961,1
13,1802,650,1
14,1264,8856,1
15,7801,3570,1
16,4495,3362,1
17,6069,5436,1
18,3968,6335,1
19,2220,7801,1
20,693,534,1
21,4979,3976,1
22,8512,23,1
23,4600,6443,1
24,853,5040,1
25,3036,7727,1
26,7913,106,1
27,9327,9888,1
28,6073,6652,1
29,5372,8216,1
30,7743,1915,1
31,4744,8560,1
32,920,5791,1
33,6307,355,1
34,404,1295,1
35,3890,3995,1
36,3308,7161,1
37,2849,9178,1
38,8706,5734,1
39,9036,3268,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
