### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3799,9136,-95.6592,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7721,2866,1
1,5033,6986,1
2,6059,537,1
3,8521,1221,1
4,5954,6627,1
5,1002,2482,1
6,5405,907,1
7,9020,6834,1
8,8048,8310,1
9,6387,2368,1
10,5551,268,1
11,2329,9085,1
12,4392,8722,1
13,4218,1312,1
14,5236,8571,1
15,8623,1382,1
16,3450,1693,1
17,5822,1687,1
18,5894,4883,1
19,5041,7204,1
20,6637,836,1
21,6793,9744,1
22,890,4975,1
23,5907,209,1
24,7064,4305,1
25,9411,2291,1
26,9515,8820,1
27,5572,7504,1
28,6631,6666,1
29,1040,3798,1
30,7052,5540,1
31,2345,9792,1
32,5728,4673,1
33,5245,6423,1
34,9654,2634,1
35,8563,7183,1
36,6216,2660,1
37,6801,728,1
38,5842,1996,1
39,2727,7787,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
