### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,800,639,62.3491,0,255,0,0,100,1,1
1,576,957,162.333,0,255,0,0,100,1,1
2,651,524,139.654,0,255,0,0,100,1,1
3,790,612,-117.946,0,255,0,0,100,1,1
4,535,94,160.44,0,255,0,0,100,1,1
5,214,156,129.582,0,255,0,0,100,1,1
6,505,538,60.5982,0,255,0,0,100,1,1
7,537,272,112.427,0,255,0,0,100,1,1
8,554,309,-171.048,0,255,0,0,100,1,1
9,167,727,-29.6793,0,255,0,0,100,1,1
10,151,517,158.927,0,255,0,0,100,1,1
11,932,495,-139.465,0,255,0,0,100,1,1
12,138,479,-104.447,0,255,0,0,100,1,1
13,919,514,70.2322,0,255,0,0,100,1,1
14,652,185,177.297,0,255,0,0,100,1,1
15,230,674,-61.1208,0,255,0,0,100,1,1
16,94,404,-103.136,0,255,0,0,100,1,1
17,779,498,-119.59,0,255,0,0,100,1,1
18,800,770,-73.379,0,255,0,0,100,1,1
19,782,326,60.8827,0,255,0,0,100,1,1
20,421,220,-138.725,0,255,0,0,100,1,1
21,294,870,80.5553,0,255,0,0,100,1,1
22,409,812,-26.9134,0,255,0,0,100,1,1
23,777,431,-145.026,0,255,0,0,100,1,1
24,626,740,-158.214,0,255,0,0,100,1,1
25,93,375,1.92088,0,255,0,0,100,1,1
26,66,457,-149.144,0,255,0,0,100,1,1
27,692,785,-91.4671,0,255,0,0,100,1,1
28,115,430,-179.137,0,255,0,0,100,1,1
29,164,780,7.36927,0,255,0,0,100,1,1
30,498,571,147.398,0,255,0,0,100,1,1
31,646,709,-140.167,0,255,0,0,100,1,1
32,555,174,-34.7124,0,255,0,0,100,1,1
33,276,739,-100.987,0,255,0,0,100,1,1
34,631,942,-59.9031,0,255,0,0,100,1,1
35,553,230,171.424,0,255,0,0,100,1,1
36,326,644,17.3807,0,255,0,0,100,1,1
37,67,425,124.281,0,255,0,0,100,1,1
38,208,857,143.724,0,255,0,0,100,1,1
39,490,719,-40.2178,0,255,0,0,100,1,1
40,273,133,-103.502,0,255,0,0,100,1,1
41,100,593,-88.1267,0,255,0,0,100,1,1
42,114,257,79.1078,0,255,0,0,100,1,1
43,600,340,1.88853,0,255,0,0,100,1,1
44,691,481,90.313,0,255,0,0,100,1,1
45,104,487,-118.254,0,255,0,0,100,1,1
46,615,915,-105.611,0,255,0,0,100,1,1
47,513,674,170.599,0,255,0,0,100,1,1
48,448,699,-111.776,0,255,0,0,100,1,1
49,508,734,104.452,0,255,0,0,100,1,1
50,93,609,101.166,0,255,0,0,100,1,1
51,431,394,151.137,0,255,0,0,100,1,1
52,902,683,116.17,0,255,0,0,100,1,1
53,155,270,67.4458,0,255,0,0,100,1,1
54,716,826,32.6111,0,255,0,0,100,1,1
55,570,572,-132.337,0,255,0,0,100,1,1
56,369,582,-16.3087,0,255,0,0,100,1,1
57,524,737,-91.5564,0,255,0,0,100,1,1
58,372,223,-163.353,0,255,0,0,100,1,1
59,793,815,-37.8316,0,255,0,0,100,1,1
60,112,410,153.849,0,255,0,0,100,1,1
61,544,839,139.765,0,255,0,0,100,1,1
62,315,877,58.7021,0,255,0,0,100,1,1
63,718,412,166.936,0,255,0,0,100,1,1
64,698,500,-2.28547,0,255,0,0,100,1,1
65,573,523,-131.202,0,255,0,0,100,1,1
66,282,904,98.757,0,255,0,0,100,1,1
67,809,466,158.987,0,255,0,0,100,1,1
68,809,795,-0.0404613,0,255,0,0,100,1,1
69,951,392,39.5889,0,255,0,0,100,1,1
70,508,686,-109.352,0,255,0,0,100,1,1
71,124,675,17.1776,0,255,0,0,100,1,1
72,746,406,-99.1791,0,255,0,0,100,1,1
73,376,334,-93.7246,0,255,0,0,100,1,1
