### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,4789,9323,60.2733,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7195,4331,1
1,6906,2874,1
2,1487,1240,1
3,4620,5435,1
4,8653,7049,1
5,9803,9528,1
6,2788,5397,1
7,2478,770,1
8,8482,2737,1
9,2583,5362,1
10,8817,8040,1
11,2972,6480,1
12,8560,2554,1
13,9459,2628,1
14,4303,4135,1
15,920,1493,1
16,1389,2150,1
17,965,1631,1
18,8845,424,1
19,34,9321,1
20,7055,4873,1
21,7686,495,1
22,5620,7367,1
23,6220,663,1
24,2005,7909,1
25,4821,8867,1
26,5571,6010,1
27,2171,5769,1
28,9910,6016,1
29,9674,5736,1
30,5451,554,1
31,7550,2349,1
32,1375,2356,1
33,2297,462,1
34,7738,3889,1
35,3485,1999,1
36,1796,3024,1
37,9909,4449,1
38,7468,1160,1
39,5450,8352,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
