### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3401,1615,20.6022,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9896,6995,1
1,388,8442,1
2,6307,981,1
3,9315,6913,1
4,4312,5930,1
5,5992,2862,1
6,2944,9668,1
7,7907,6669,1
8,1916,7356,1
9,3613,7516,1
10,1789,8004,1
11,4170,1884,1
12,8210,8040,1
13,1616,6471,1
14,9810,4642,1
15,3496,7742,1
16,8674,9978,1
17,6378,5722,1
18,6762,9917,1
19,3425,297,1
20,2292,5489,1
21,2644,7685,1
22,8713,5907,1
23,2659,6869,1
24,5825,7581,1
25,9162,1468,1
26,660,7057,1
27,4677,8900,1
28,6493,6562,1
29,3514,6566,1
30,1211,5650,1
31,2130,7883,1
32,5685,5563,1
33,8605,98,1
34,5164,6508,1
35,3725,7694,1
36,7450,4539,1
37,1449,1657,1
38,2483,4700,1
39,791,961,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
