### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,4193,7184,-60.0472,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7114,1800,1
1,5319,9804,1
2,8562,8125,1
3,2952,5233,1
4,3813,5384,1
5,8404,3205,1
6,7968,5739,1
7,9851,1493,1
8,7182,2669,1
9,7048,5707,1
10,4876,7751,1
11,4591,9627,1
12,1649,9708,1
13,4814,195,1
14,1391,8717,1
15,9099,8747,1
16,4910,8998,1
17,1184,569,1
18,9817,987,1
19,1798,8432,1
20,615,5614,1
21,6422,5293,1
22,3583,3168,1
23,7646,7361,1
24,5818,6193,1
25,838,4150,1
26,9690,5587,1
27,4085,8140,1
28,7670,3841,1
29,1490,2205,1
30,5900,7391,1
31,6566,4291,1
32,3471,1488,1
33,1330,5916,1
34,1430,84,1
35,1341,4030,1
36,5180,4234,1
37,2190,8236,1
38,6928,9856,1
39,9245,2631,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
