### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5827,6534,152.413,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9961,2076,1
1,8964,8038,1
2,8557,6595,1
3,528,5793,1
4,9179,395,1
5,5867,6149,1
6,1847,2269,1
7,4562,6890,1
8,2071,3696,1
9,356,3176,1
10,7081,2019,1
11,8553,2144,1
12,31,2007,1
13,3876,2890,1
14,4943,4038,1
15,3237,1181,1
16,6356,4416,1
17,1255,4472,1
18,358,940,1
19,4562,8641,1
20,1695,9615,1
21,2652,3119,1
22,2544,3630,1
23,2836,2349,1
24,6799,5868,1
25,1067,1035,1
26,8191,5812,1
27,2860,5855,1
28,7859,2053,1
29,9055,299,1
30,2414,9142,1
31,971,6493,1
32,9169,7924,1
33,223,5503,1
34,4402,4679,1
35,7026,236,1
36,896,2505,1
37,8664,7321,1
38,9790,7074,1
39,1744,9882,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
